,dd,hr,Ts_C,P,precip,u,O3,uh,O3_nmol,td,Tleaf_C,u_,Rn,R,PAR,PPFD,Idrctt,Idfuse,VPD,RH,CO2,h,SWP,SWC,Hd,VPD_dd,esat,eact,is_daylight,sinB,leaf_fphen,LAI,V_cmax_25,J_max_25,snow_depth
28,72,4,3.61,101.18,5,0.26,25.21907143,,1108.860303120984,4.758333333333333,3.61,,0.0,0.0,0.0,0.0,0.0,0.0,-0.124254377,1.156992944890601,391.0,,,,,0.0,0.7914647189183281,0.9157190959183281,False,0.0,,,,,
29,72,5,3.46,101.18,5,0.31,25.25185714,,1110.9039560503725,4.758333333333333,3.46,,0.0,0.0,0.0,0.0,0.0,0.0,-0.1252583,1.1599476263588455,391.0,,,,,0.0,0.7831207180216638,0.9083790180216638,False,0.0,,,,,
30,72,6,3.1,101.18,5,0.55,23.9655,,1055.6872438224118,4.758333333333333,3.1,,0.0,0.0,0.0,0.0,0.0,0.0,-0.12435999,1.1629004303432864,391.0,,,,,0.0,0.7634110587549173,0.8877710487549173,False,0.0,,,,,
31,72,7,2.67,101.18,5,0.65,24.20471429,,1067.886934102827,4.758333333333333,2.67,,0.0031929978118161923,1.1086797957695111,0.49890590809628,2.28,0.001907248885126852,0.4969986592111531,-0.120627075,1.162911859012467,391.0,,,,,0.0,0.740443794154782,0.861070869154782,False,0.13626796610548558,,,,,
32,72,8,3.17,101.18,5,0.91,27.15121429,,1195.715897822931,4.758333333333333,3.17,,0.10853391684901531,37.68538779479698,16.95842450765864,77.5,0.09831953540027377,16.86010497225837,-0.125005246,1.1629350973590589,391.0,,,,,0.0,0.7672088336162889,0.8922140796162888,False,0.28697987659169,,,,,
33,72,9,5.11,101.18,5,2.32,28.79071429,,1259.0782601898793,4.758333333333333,5.11,,0.3347207450869724,117.75346462436177,52.9890590809628,242.16,0.9726638043716982,52.0163952765911,-0.124805094,1.1419337205151507,391.0,,,,,-0.124805094,0.8793195411704685,1.0041246351704685,True,0.4147317313109192,,,,,
34,72,10,5.68,101.18,5,3.23,26.63607143,,1162.4699588681212,4.758333333333333,5.68,,0.4631453470923695,167.42523705324578,75.3413566739606,344.31,3.0607379943126056,72.280618679648,0.0,1.0,391.0,,,,,-0.124805094,0.9148933971453199,0.9148933971453199,True,0.51081745248398,,,,,
35,72,11,5.74,101.18,5,3.34,26.11285714,,1139.3902972832047,4.758333333333333,5.74,,0.46606655493752813,163.90955506929245,73.75929978118161,337.08,1.3637061105367196,72.39559367064489,0.0,1.0,391.0,,,,,-0.124805094,0.9187108001695915,0.9187108001695915,True,0.5686889570020902,,,,,
36,72,12,5.98,101.18,5,3.98,26.03485714,,1135.0101614610046,4.758333333333333,5.98,,0.6539119920938706,243.87551665451008,109.74398249452953,501.53,10.385450526254411,99.35853196827512,0.0,1.0,391.0,,,,,-0.124805094,0.934121174222929,0.934121174222929,True,0.5844023974695237,,,,,
37,72,13,6.44,101.18,5,3.97,27.473,,1195.7365882381146,4.758333333333333,6.44,,0.9508495548987956,376.5329443228787,169.4398249452954,774.34,43.877634300985505,125.5621906443099,0.010601586,0.9890058759156404,391.0,,,,,-0.11420350800000001,0.9642956472614275,0.9536940612614274,True,0.5568869288861131,,,,,
38,72,14,6.62,101.18,5,3.58,29.21878571,,1270.9020692490176,4.758333333333333,6.62,,0.7847575939103872,315.17140773158275,141.82713347921225,648.15,32.884352319022504,108.94278116018975,0.0,1.0,391.0,,,,,-0.11420350800000001,0.9763347919698588,0.9763347919698588,True,0.48801768496435605,,,,,
39,72,15,6.1,101.18,5,3.23,26.29342857,,1145.790203720884,4.758333333333333,6.1,,0.44427971076669254,175.9494286408947,79.17724288840262,361.84,9.1835038602252,69.99373902817742,0.0,1.0,391.0,,,,,-0.11420350800000001,0.941911439252417,0.941911439252417,True,0.3824879908657134,,,,,
40,72,16,5.88,101.18,5,3.4,30.58507143,,1333.8582102819978,4.758333333333333,5.88,,0.247415336912702,103.61293459761731,46.62582056892779,213.08,4.7932029606335815,41.832617608294214,0.11218833,0.8790647523705669,391.0,,,,,-0.0020151780000000064,0.9276727190716544,0.8154843890716543,True,0.24748952084694262,,,,,
41,72,17,5.58,101.18,5,2.71,30.64828571,,1338.0536871294846,4.758333333333333,5.58,,0.06939417264009211,27.70240700218818,12.466083150984682,56.97,0.7233910493691195,11.742692101615562,0.066284902,0.9270441718442648,391.0,,,,,-0.0020151780000000064,0.9085621214319566,0.8422772194319565,False,0.09222219754430275,,,,,
42,72,18,5.52,101.18,5,2.26,31.78157143,,1387.829822677398,4.758333333333333,5.52,,0.0,13.22635545830294,5.951859956236324,27.2,0.0,0.0,0.070549889,0.9220255320340291,391.0,,,,,-0.0020151780000000064,0.9047819220874834,0.8342320330874834,False,0.0,,,,,
43,72,19,5.54,101.18,5,1.94,31.10035714,,1357.985263183324,4.758333333333333,5.54,,0.0,1.147580841235108,0.5164113785557987,2.36,0.0,0.0,-0.08783884,1.096948034130885,391.0,,,,,-0.0020151780000000064,0.9060404451462412,0.9938792851462411,False,0.0,,,,,
44,72,20,5.48,101.18,5,1.29,27.71071429,,1210.2383534599667,4.758333333333333,5.48,,0.0,0.0,0.0,0.0,0.0,0.0,-0.101937254,1.1129787211256819,391.0,,,,,-0.0020151780000000064,0.9022694980464607,1.0042067520464608,False,0.0,,,,,
45,72,21,4.39,101.18,5,1.27,26.10742857,,1144.69445961939,4.758333333333333,4.39,,0.0,0.0,0.0,0.0,0.0,0.0,-0.095260982,1.1139307067585873,391.0,,,,,-0.0020151780000000064,0.8361308791127988,0.9313918611127988,False,0.0,,,,,
46,72,22,4.49,101.18,5,0.96,26.09778571,,1143.8595209366638,4.758333333333333,4.49,,0.0,0.0,0.0,0.0,0.0,0.0,-0.095971758,1.1139786624003765,391.0,,,,,-0.0020151780000000064,0.8420151279094408,0.9379868859094408,False,0.0,,,,,
47,72,23,3.64,101.18,5,0.65,25.79321429,,1133.9819372952045,4.758333333333333,3.64,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0975453,1.1229857820449005,391.0,,,,,-0.0020151780000000064,0.793142901383409,0.890688201383409,False,0.0,,,,,
48,73,0,0.97,101.18,5,0.57,25.123,,1115.274677353402,8.967499999999998,0.97,,0.0,0.0,0.0,0.0,0.0,0.0,-0.093726583,1.142984151723039,391.0,,,,,0.0,0.6555032978868092,0.7492298808868092,False,0.0,,,,,
49,73,1,1.81,101.18,5,1.28,24.77342857,,1096.3965569107556,8.967499999999998,1.81,,0.0,0.0,0.0,0.0,0.0,0.0,-0.112080763,1.1609588364441858,391.0,,,,,0.0,0.6963318415815293,0.8084126045815293,False,0.0,,,,,
50,73,2,4.27,101.18,5,3.38,25.40285714,,1114.2839236549328,8.967499999999998,4.27,,0.0,0.0,0.0,0.0,0.0,0.0,-0.101926616,1.1229338348571245,391.0,,,,,0.0,0.8291176804047524,0.9310442964047524,False,0.0,,,,,
51,73,3,4.14,101.18,5,4.44,25.46164286,,1117.3861416817695,8.967499999999998,4.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.821578652039042,0.821578652039042,False,0.0,,,,,
52,73,4,3.66,101.18,5,3.37,25.21907143,,1108.6600104467454,8.967499999999998,3.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.794263433354079,0.794263433354079,False,0.0,,,,,
53,73,5,3.25,101.18,5,2.81,25.25185714,,1111.7479858288473,8.967499999999998,3.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.7715695588123916,0.7715695588123916,False,0.0,,,,,
54,73,6,3.01,101.18,5,3.75,23.9655,,1056.0312902156043,8.967499999999998,3.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.065991203,0.9130037870111086,391.0,,,,,0.0,0.7585525936448109,0.6925613906448109,False,0.0,,,,,
55,73,7,2.36,101.18,5,3.67,24.20471429,,1069.088505550585,8.967499999999998,2.36,,0.013682275711159734,4.750790177486019,2.1378555798687087,9.77,0.00848126872422286,2.1293743111444856,0.09195831,0.8730325120471154,391.0,,,,,0.0,0.7242665936190221,0.6323082836190221,False,0.1424290886338745,,,,,
56,73,8,2.49,101.18,5,3.65,27.15121429,,1198.6657121115668,8.967499999999998,2.49,,0.28455805847756516,113.48407488451251,51.06783369803063,233.38,4.119778118330097,46.94805557970054,0.175166264,0.7603784614043246,391.0,,,,,0.175166264,0.7310121829055035,0.5558459189055035,True,0.29312249460804846,,,,,
57,73,9,3.17,101.18,5,4.2,28.79071429,,1267.918053996945,8.967499999999998,3.17,,0.7216516196075657,309.4091903719912,139.23413566739603,636.3,40.06276831706904,99.17136735032699,0.212554105,0.7229514368361579,391.0,,,,,0.38772036899999995,0.7672088336162889,0.5546547286162888,True,0.42080205171797636,,,,,
58,73,10,4.0,101.18,5,3.07,26.63607143,,1169.5165023676643,8.967499999999998,4.0,,0.9241607084388197,378.85728178944805,170.48577680525162,779.12,50.132803526755474,120.35297327849614,0.202636138,0.7509166371068241,391.0,,,,,0.590356507,0.8135273895707934,0.6108912515707934,True,0.5167666091470611,,,,,
59,73,11,4.78,101.18,5,3.72,26.11285714,,1143.3258734548738,8.967499999999998,4.78,,1.3530915773958716,558.8037928519329,251.4617067833698,1149.18,125.53977065256277,125.92193613080703,0.249523573,0.7096153978172822,391.0,,,,,0.8398800799999999,0.8592865156224537,0.6097629426224538,True,0.57447634089544,,,,,
60,73,12,5.59,101.18,5,3.93,26.03485714,,1136.598214711237,8.967499999999998,5.59,,1.5424076517975447,634.7678093848773,285.64551422319477,1305.4,176.34364849681128,109.30186572638348,0.31061746,0.6583593505160636,391.0,,,,,1.15049754,0.9091935063031923,0.5985760463031923,True,0.5899984241143018,,,,,
61,73,13,5.81,101.18,5,3.76,27.473,,1198.4370257581531,8.967499999999998,5.81,,1.2899137203806899,535.5750060782883,241.00875273522976,1101.41,115.02024057199135,125.98851216323843,0.312747865,0.6612284406412173,391.0,,,,,1.4632454049999999,0.9231821750089072,0.6104343100089071,True,0.5622750544837368,,,,,
62,73,14,6.62,101.18,5,3.9,29.21878571,,1270.9020692490176,8.967499999999998,6.62,,1.6334688334187484,665.8691952346218,299.6411378555798,1369.36,216.4306863608214,83.21045149475843,0.32603399,0.6660633292170283,391.0,,,,,1.7892793949999999,0.9763347919698588,0.6503008019698588,True,0.49319553382903336,,,,,
63,73,15,5.88,101.18,5,3.46,26.29342857,,1146.6935970650354,8.967499999999998,5.88,,0.6592374240914358,288.6457573547289,129.890590809628,593.6,38.11236740579635,91.77822340383165,0.258939386,0.7208720482163934,391.0,,,,,2.048218781,0.9276727190716544,0.6687333330716544,True,0.3874675173235039,,,,,
64,73,16,5.61,101.18,5,3.12,30.58507143,,1335.1501521559253,8.967499999999998,5.61,,0.33541774162022764,163.07804522246533,73.3851203501094,335.37,17.365428620654946,56.01969172945446,0.209824459,0.7695395187017116,391.0,,,,,2.25804324,0.910457436424517,0.700632977424517,True,0.2522961945681918,,,,,
65,73,17,5.49,101.18,5,2.88,30.64828571,,1338.4858750129245,8.967499999999998,5.49,,0.03145871264480829,80.17019207391199,36.076586433260395,164.87,9.875150812913631,26.201435620346764,0.212218083,0.7649587088003067,391.0,,,,,2.470261323,0.9028970268023991,0.6906789438023991,True,0.09689326782769886,,,,,
66,73,18,5.24,101.18,5,3.53,31.78157143,,1389.2256786720443,8.967499999999998,5.24,,0.0,22.265985898371017,10.019693654266957,45.79,0.0,0.0,0.173846404,0.8040778071898154,391.0,,,,,2.470261323,0.8873236947099081,0.7134772907099081,False,0.0,,,,,
67,73,19,5.11,101.18,5,3.51,31.10035714,,1360.0837813432065,8.967499999999998,5.11,,0.0,0.7731582786287382,0.3479212253829322,1.59,0.0,0.0,0.17657284,0.7991937723060689,391.0,,,,,2.470261323,0.8793195411704685,0.7027467011704684,False,0.0,,,,,
68,73,20,5.0,101.18,5,3.55,27.71071429,,1212.3268467537323,8.967499999999998,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.239674006,0.7253324056891843,391.0,,,,,2.470261323,0.8725965893478622,0.6329225833478622,False,0.0,,,,,
69,73,21,4.94,101.18,5,3.2,26.10742857,,1142.4305092695365,8.967499999999998,4.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.27992271,0.6778604740892747,391.0,,,,,2.470261323,0.868948661945865,0.5890259519458649,False,0.0,,,,,
70,73,22,4.03,101.18,5,2.6,26.09778571,,1145.7578374805375,8.967499999999998,4.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.191941724,0.7645599716201165,391.0,,,,,2.470261323,0.815246775668499,0.623305051668499,False,0.0,,,,,
71,73,23,3.79,101.18,5,3.79,25.79321429,,1133.3677346137779,8.967499999999998,3.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.184743014,0.7695267058529052,391.0,,,,,2.470261323,0.8015810017541193,0.6168379877541192,False,0.0,,,,,
72,74,0,3.52,101.18,5,3.78,25.123,,1104.9954623056876,14.209166666666665,3.52,,0.0,0.0,0.0,0.0,0.0,0.0,0.170458368,0.7832556497577827,391.0,,,,,0.0,0.7864489561527601,0.6159905881527601,False,0.0,,,,,
73,74,1,3.17,101.18,5,2.96,24.77342857,,1091.0002797053467,14.209166666666665,3.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.132711895,0.8270198553704682,391.0,,,,,0.0,0.7672088336162889,0.6344969386162889,False,0.0,,,,,
74,74,2,3.51,101.18,5,3.77,25.40285714,,1117.3449219270997,14.209166666666665,3.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.146893194,0.8130876313470492,391.0,,,,,0.0,0.7858933844701509,0.6390001904701509,False,0.0,,,,,
75,74,3,3.56,101.18,5,3.04,25.46164286,,1119.7282469984382,14.209166666666665,3.56,,0.0,0.0,0.0,0.0,0.0,0.0,0.145017414,0.8161251881251651,391.0,,,,,0.0,0.788674710371503,0.643657296371503,False,0.0,,,,,
76,74,4,3.79,101.18,5,3.42,25.21907143,,1108.1395879676595,14.209166666666665,3.79,,0.0,0.0,0.0,0.0,0.0,0.0,0.135432395,0.8310434070872064,391.0,,,,,0.0,0.8015810017541193,0.6661486067541192,False,0.0,,,,,
77,74,5,3.95,101.18,5,2.79,25.25185714,,1108.9395282681107,14.209166666666665,3.95,,0.0,0.0,0.0,0.0,0.0,0.0,0.132049271,0.8371107139074679,391.0,,,,,0.0,0.8106688547028631,0.6786195837028631,False,0.0,,,,,
78,74,6,4.01,101.18,5,2.19,23.9655,,1052.2211037160532,14.209166666666665,4.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.104984545,0.8710422257099555,391.0,,,,,0.0,0.814100162459959,0.709115617459959,False,0.0,,,,,
79,74,7,4.21,101.18,5,2.99,24.20471429,,1061.9576512988242,14.209166666666665,4.21,,0.008220568927789933,2.8543642110381713,1.2844638949671772,5.87,0.005269355333501053,1.2791945396336761,0.108091819,0.8690796808255,391.0,,,,,0.0,0.8256305795888524,0.7175387605888525,False,0.148608222726879,,,,,
80,74,8,4.52,101.18,5,3.61,27.15121429,,1189.9024629467797,14.209166666666665,4.52,,0.08672910284463894,30.114271821055187,13.551422319474835,61.93,0.07976770489551872,13.471654614579316,0.107999718,0.8720060243596194,391.0,,,,,0.0,0.8437875099953324,0.7357877919953324,False,0.29927441131551663,,,,,
81,74,9,5.05,101.18,5,3.45,28.79071429,,1259.3498083408908,14.209166666666665,5.05,,0.21486914660831508,74.60734257233162,33.57330415754923,153.43,0.22167634235602782,33.351627815193204,0.121649602,0.8610745829802965,391.0,,,,,0.121649602,0.8756468370560776,0.7539972350560776,True,0.4268733705994016,,,,,
82,74,10,5.43,101.18,5,4.1,26.63607143,,1163.5131690401256,14.209166666666665,5.43,,0.406380711890896,141.1329929491855,63.50984682713348,290.24,0.5325739094644631,62.97727291766902,0.139301331,0.8450722912113664,391.0,,,,,0.260950933,0.899137617726261,0.759836286726261,True,0.5227094423705875,,,,,
83,74,11,6.06,101.18,5,4.39,26.11285714,,1138.0844525959421,14.209166666666665,6.06,,0.7115646779880377,270.94091903719914,121.92341356673961,557.19,15.213641184710529,106.70977238202909,0.16055804,0.8290678023730591,391.0,,,,,0.421508973,0.9393083469880703,0.7787503069880704,True,0.5802515567144648,,,,,
84,74,12,6.56,101.18,5,4.54,26.03485714,,1132.6566313989854,14.209166666666665,6.56,,0.8926454370591207,348.4123510819353,156.78555798687088,716.51,31.620885272835167,125.16467271403573,0.195634389,0.7987936257606425,391.0,,,,,0.617143362,0.9723071137262826,0.7766727247262827,True,0.5955783136313386,,,,,
85,74,13,6.6,101.18,5,4.62,27.473,,1195.0526995728128,14.209166666666665,6.6,,0.8780867615186746,346.4964745927547,155.9234135667396,712.57,33.62220572048733,122.30120784625228,0.199222846,0.7956669064388253,391.0,,,,,0.816366208,0.9749906024907081,0.7757677564907082,True,0.5676452199659872,,,,,
86,74,14,6.9,101.18,5,4.28,29.21878571,,1269.6313940860477,14.209166666666665,6.9,,0.8187019244041758,332.92973498662775,149.8183807439825,684.67,37.069499932228204,112.74888081175428,0.208409488,0.7906117501355966,391.0,,,,,1.024775696,0.9953256122774929,0.7869161242774929,True,0.4983558698900843,,,,,
87,74,15,6.92,101.18,5,4.04,26.29342857,,1142.435513939575,14.209166666666665,6.92,,0.5956775504913854,252.94918550936057,113.82713347921226,520.19,25.827779994837268,87.99935348437499,0.228183999,0.7710592293477706,391.0,,,,,1.2529596950000002,0.996694465341086,0.768510466341086,True,0.3924322181052379,,,,,
88,74,16,6.77,101.18,5,3.81,30.58507143,,1329.6172349778003,14.209166666666665,6.77,,0.3703693127828185,181.10381716508627,81.49671772428883,372.44,22.36412603069487,59.13259169359396,0.172599201,0.8250332115183237,391.0,,,,,1.425558896,0.9864683606402006,0.8138691596402006,True,0.25709278643347394,,,,,
89,74,17,6.48,101.18,5,3.33,30.64828571,,1333.7471094431974,14.209166666666665,6.48,,0.11016916159314888,131.3153415998055,59.09190371991247,270.05,17.25028338578833,41.841620334124144,0.164340665,0.8300439267913531,391.0,,,,,1.5898995610000002,0.9669596496163266,0.8026189846163266,True,0.10156073348423741,,,,,
90,74,18,6.26,101.18,5,3.09,31.78157143,,1384.154241743354,14.209166666666665,6.26,,0.0,44.862630683199605,20.188183807439824,92.26,0.0,0.0,0.148503296,0.8440726096277004,391.0,,,,,1.5898995610000002,0.9523874903916916,0.8038841943916916,False,0.0,,,,,
91,74,19,5.81,101.18,5,2.29,31.10035714,,1356.6708954565554,14.209166666666665,5.81,,0.0,2.586919523462193,1.1641137855579868,5.32,0.0,0.0,0.113514238,0.8770402623957673,391.0,,,,,1.5898995610000002,0.9231821750089072,0.8096679370089072,False,0.0,,,,,
92,74,20,5.62,101.18,5,2.31,27.71071429,,1209.6305643525152,14.209166666666665,5.62,,0.0,0.0,0.0,0.0,0.0,0.0,0.092900759,0.8980333876705922,391.0,,,,,1.5898995610000002,0.9110899820804064,0.8181892230804064,False,0.0,,,,,
93,74,21,5.74,101.18,5,2.79,26.10742857,,1139.1534308249327,14.209166666666665,5.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.106528178,0.8840460153724815,391.0,,,,,1.5898995610000002,0.9187108001695915,0.8121826221695915,False,0.0,,,,,
94,74,22,5.82,101.18,5,2.67,26.09778571,,1138.4061275149852,14.209166666666665,5.82,,0.0,0.0,0.0,0.0,0.0,0.0,0.139480546,0.8490180255534767,391.0,,,,,1.5898995610000002,0.9238225060396399,0.7843419600396399,False,0.0,,,,,
95,74,23,5.54,101.18,5,2.83,25.79321429,,1126.2508896047207,14.209166666666665,5.54,,0.0,0.0,0.0,0.0,0.0,0.0,0.159444158,0.824020926599734,391.0,,,,,1.5898995610000002,0.9060404451462412,0.7465962871462412,False,0.0,,,,,
