,dd,hr,Ts_C,P,precip,u,O3,uh,O3_nmol,td,Tleaf_C,u_,Rn,cloudfrac,R,PAR,PPFD,Idrctt,Idfuse,VPD,RH,CO2,h,SWP,SWC,Hd,VPD_dd,esat,eact,is_daylight,sinB,leaf_fphen,LAI,V_cmax_25,J_max_25,snow_depth,ustar_ref
557,94,5,6.85,101.18,5,3.4,25.25185714,,1097.4540831539048,130.58416666666668,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,0.12,0.8790213701994026,391.0,,,0.297,,0.8,0.9919107217348184,0.8719107217348184,True,0.0,,,,,,
558,94,6,6.6,101.18,5,3.12,23.9655,,1042.4793605216846,130.58416666666668,,,4.182886081125426,,1543.2093362509117,694.4442013129103,3173.61,210.45170960813635,483.992491704774,0.1,0.8974349088652339,391.0,,,0.297,,0.9,0.9749906024907081,0.8749906024907081,True,0.1045401115676269,,,,,,
559,94,7,6.4,101.18,5,2.77,24.20471429,,1053.6382549248501,130.58416666666668,,,4.182381802028039,,1543.2093362509117,694.4442013129103,3173.61,405.0357875442966,289.4084137686137,0.1,0.8960107772289695,391.0,,,0.297,,1.0,0.9616381134051343,0.8616381134051343,True,0.25829618328946696,,,,,,
560,94,8,7.71,101.18,5,3.91,27.15121429,,1176.3875841573465,130.58416666666668,,,4.176518875932675,,1543.2093362509117,694.4442013129103,3173.61,470.61534768871303,223.8288536241973,0.2,0.809905457286725,391.0,,,0.297,,1.2,1.0521080571032786,0.8521080571032786,True,0.3992829381586402,,,,,,
561,94,9,8.94,101.18,5,3.86,28.79071429,,1241.9834686817533,130.58416666666668,,,4.16998783763324,,1543.2093362509117,694.4442013129103,3173.61,509.01534951948287,185.42885179342744,0.31,0.7289711543668493,391.0,,,0.297,,1.51,1.1437896924801816,0.8337896924801815,True,0.5178923618224409,,,,,,
562,94,10,9.92,101.18,5,3.59,26.63607143,,1145.0577547292125,130.58416666666668,,,4.167954850186295,,1543.2093362509117,694.4442013129103,3173.61,534.1314350310009,160.31276628190935,0.37,0.6971669107864524,391.0,,,0.297,,1.88,1.2217951511206513,0.8517951511206513,True,0.6060414180695215,,,,,,
563,94,11,10.47,101.18,5,3.25,26.11285714,,1120.3884070563183,130.58416666666668,,,4.169351779705142,,1543.2093362509117,694.4442013129103,3173.61,548.2639233098735,146.18027800303682,0.38,0.7002189545181537,391.0,,,0.297,,2.26,1.2675918165180045,0.8875918165180045,True,0.6577228943898464,,,,,,
564,94,12,10.93,101.18,5,2.87,26.03485714,,1115.2329849641305,130.58416666666668,,,4.17142069270678,,1543.2093362509117,694.4442013129103,3173.61,551.4284941557684,143.01570715714197,0.38,0.7092681569884591,391.0,,,0.297,,2.6399999999999997,1.3070463698223644,0.9270463698223644,True,0.6694147835798635,,,,,,
565,94,13,11.2,101.18,5,2.04,27.473,,1175.7200376490043,130.58416666666668,,,4.172663859952855,,1543.2093362509117,694.4442013129103,3173.61,543.5349785106555,150.9092228022548,0.38,0.7144367986506754,391.0,,,0.297,,3.0199999999999996,1.33070366981617,0.95070366981617,True,0.6403203027130335,,,,,,
566,94,14,11.39,101.18,5,2.21,29.21878571,,1249.5967945237846,130.58416666666668,,,4.16576348034772,,1543.2093362509117,694.4442013129103,3173.61,524.7481764184739,169.69602489443642,0.46,0.658646380197143,391.0,,,0.297,,3.4799999999999995,1.347576159484306,0.8875761594843061,True,0.5724221925795279,,,,,,
567,94,15,11.8,101.18,5,2.04,26.29342857,,1122.8703786245194,130.58416666666668,,,4.166840549187293,,1543.2093362509117,694.4442013129103,3173.61,494.51691936178617,199.92728195112414,0.47,0.6605584070771283,391.0,,,0.297,,3.9499999999999993,1.384627016250168,0.914627016250168,True,0.4703475971780127,,,,,,
568,94,16,11.77,101.18,5,2.16,30.58507143,,1306.284067159153,130.58416666666668,,,4.166687125923483,,1543.2093362509117,694.4442013129103,3173.61,447.7040592615523,246.74014205135805,0.47,0.6598851024342289,391.0,,,0.297,,4.419999999999999,1.38188595490473,0.91188595490473,True,0.3410527314988567,,,,,,
569,94,17,11.17,101.18,5,2.04,30.64828571,,1311.746286626341,130.58416666666668,,,4.167660881739082,,1543.2093362509117,694.4442013129103,3173.61,353.83938911800647,340.60481219490384,0.43,0.6762186269780736,391.0,,,0.297,,4.849999999999999,1.3280566327417493,0.8980566327417494,True,0.19334882696822586,,,,,,
570,94,18,10.53,101.18,5,1.76,31.78157143,,1363.319714768438,130.58416666666668,,,4.181927886098212,,1543.2093362509117,694.4442013129103,3173.61,12.057459461236956,682.3867418516734,0.25,0.8035638163990355,391.0,,,0.297,,5.099999999999999,1.272677952794296,1.022677952794296,True,0.03730166058763971,,,,,,
571,94,19,8.98,101.18,5,1.05,31.10035714,,1341.427402249178,130.58416666666668,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,0.16,0.8604917592307834,391.0,,,0.297,,5.259999999999999,1.1468856543369517,0.9868856543369516,True,0.0,,,,,,
572,94,20,8.67,101.18,5,0.66,27.71071429,,1196.5393244785698,130.58416666666668,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,0.13,0.8842472629399365,391.0,,,0.297,,5.389999999999999,1.123083594408171,0.993083594408171,True,0.0,,,,,,
573,94,21,8.68,101.18,5,0.33,26.10742857,,1127.2699865974719,130.58416666666668,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,0.11,0.9021216958981391,391.0,,,0.297,,5.499999999999999,1.1238445640161918,1.0138445640161917,True,0.0,,,,,,
574,94,22,8.05,101.18,5,0.53,26.09778571,,1129.3782268593718,130.58416666666668,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.09,1.0835825368784338,391.0,,,0.297,,5.409999999999999,1.0767799514257406,1.1667799514257406,True,0.0,,,,,,
575,94,23,5.99,101.18,5,0.43,25.79321429,,1124.4352669769276,130.58416666666668,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.12,1.1283740735335526,391.0,,,0.297,,5.289999999999999,0.9347681871965863,1.0547681871965864,True,0.0,,,,,,
576,95,0,4.18,101.18,5,0.41,25.123,,1102.3657539974565,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.1335126633810246,391.0,,,0.297,,-0.11,0.8238918857163157,0.9338918857163157,True,0.0,,,,,,
577,95,1,2.63,101.18,5,0.4,24.77342857,,1093.1365482927743,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.148983126533916,391.0,,,0.297,,-0.22,0.7383386465242314,0.8483386465242314,True,0.0,,,,,,
578,95,2,1.79,101.18,5,0.52,25.40285714,,1124.334931622723,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.12,1.1725788787153608,391.0,,,0.297,,-0.33999999999999997,0.6953342198839946,0.8153342198839946,True,0.0,,,,,,
579,95,3,1.85,101.18,5,0.18,25.46164286,,1126.6909208252284,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.12,1.1718383128590335,391.0,,,0.297,,-0.45999999999999996,0.698330878623333,0.818330878623333,True,0.0,,,,,,
580,95,4,2.25,101.18,5,0.35,25.21907143,,1114.33615646973,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.12,1.1669909581443743,391.0,,,0.297,,-0.58,0.7186017813985619,0.8386017813985619,True,0.0,,,,,,
581,95,5,2.91,101.18,5,0.28,25.25185714,,1113.117232786689,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.1726000527020868,391.0,,,0.297,,-0.71,0.7531863285371309,0.8831863285371309,True,0.0,,,,,,
582,95,6,4.27,101.18,5,0.08,23.9655,,1051.2349546029172,136.59916666666666,,,4.199797432466073,,1543.2093362509117,694.4442013129103,3173.61,225.66798461634642,468.77621669656395,-0.14,1.1688541968272295,391.0,,,0.297,,-0.85,0.8291176804047524,0.9691176804047524,True,0.11072281369105313,,,,,,
583,95,7,5.83,101.18,5,0.5,24.20471429,,1055.7910035280013,136.59916666666666,,,4.20411247811829,,1543.2093362509117,694.4442013129103,3173.61,408.7774665197644,285.6667347931459,-0.16,1.173073406351139,391.0,,,0.297,,-1.01,0.9244632284834385,1.0844632284834386,True,0.26434442700287075,,,,,,
584,95,8,6.51,101.18,5,0.98,27.15121429,,1181.4353746922416,136.59916666666666,,,4.205460893350617,,1543.2093362509117,694.4442013129103,3173.61,472.72830745010225,221.7158938628081,-0.16,1.1651251708321244,391.0,,,0.297,,-1.17,0.9689619044371198,1.1289619044371197,True,0.4051556767702072,,,,,,
585,95,9,6.84,101.18,5,0.96,28.79071429,,1251.2986773828918,136.59916666666666,,,4.2069810333031565,,1543.2093362509117,694.4442013129103,3173.61,510.6885058119185,183.75569550099178,-0.17,1.1715042667676812,391.0,,,0.297,,-1.3399999999999999,0.9912289834181276,1.1612289834181275,True,0.5235605090230111,,,,,,
586,95,10,7.46,101.18,5,0.73,26.63607143,,1155.0960358903753,136.59916666666666,,,4.209187568978448,,1543.2093362509117,694.4442013129103,3173.61,535.6355618779577,158.80863943495262,-0.18,1.174033126952774,391.0,,,0.297,,-1.5199999999999998,1.0342858463311138,1.2142858463311137,True,0.6114898301164913,,,,,,
587,95,11,8.42,101.18,5,0.72,26.11285714,,1128.5455126942252,136.59916666666666,,,4.212366936051979,,1543.2093362509117,694.4442013129103,3173.61,549.6801921878488,144.7640091250616,-0.19,1.1720693225129832,391.0,,,0.297,,-1.7099999999999997,1.104206125909886,1.294206125909886,True,0.6629514021282006,,,,,,
588,95,12,10.04,101.18,5,1.01,26.03485714,,1118.737901651224,136.59916666666666,,,4.201860583446258,,1543.2093362509117,694.4442013129103,3173.61,552.7855923872805,141.65860892562978,0.0,1.0,391.0,,,0.297,,-1.7099999999999997,1.2316611110423514,1.2316611110423514,True,0.6744382039698096,,,,,,
589,95,13,11.71,101.18,5,1.77,27.473,,1173.615083569102,136.59916666666666,,,4.192213059756044,,1543.2093362509117,694.4442013129103,3173.61,544.8546630111847,149.5895383017256,0.19,0.8619605510665417,391.0,,,0.297,,-1.5199999999999998,1.3764181287885981,1.1864181287885982,True,0.6451674290786504,,,,,,
590,95,14,11.44,101.18,5,2.07,29.21878571,,1249.3772511816915,136.59916666666666,,,4.187547020972371,,1543.2093362509117,694.4442013129103,3173.61,526.0751138293543,168.36908748355592,0.23,0.829887621987964,391.0,,,0.297,,-1.2899999999999998,1.3520474094114816,1.1220474094114816,True,0.5771338323913129,,,,,,
591,95,15,11.1,101.18,5,2.02,26.29342857,,1125.635582723155,136.59916666666666,,,4.19311829761081,,1543.2093362509117,694.4442013129103,3173.61,495.96936707429285,198.47483423861743,0.15,0.886526814175665,391.0,,,0.297,,-1.14,1.3218981992116727,1.1718981992116728,True,0.4749737910912046,,,,,,
592,95,16,9.5,101.18,5,1.7,30.58507143,,1316.7750094285718,136.59916666666666,,,4.200066379924543,,1543.2093362509117,694.4442013129103,3173.61,449.66766222934086,244.77653908356945,0.0,1.0,391.0,,,0.297,,-1.14,1.1878093448750482,1.1878093448750482,True,0.3456493431654772,,,,,,
593,95,17,8.49,101.18,5,1.99,30.64828571,,1324.228462624632,136.59916666666666,,,4.207759664604841,,1543.2093362509117,694.4442013129103,3173.61,358.3687143177327,336.0754869951776,-0.13,1.1171737555655619,391.0,,,0.297,,-1.27,1.1094634576875169,1.239463457687517,True,0.1979737360215141,,,,,,
594,95,18,7.04,101.18,5,1.67,31.78157143,,1380.3009981994735,136.59916666666666,,,4.205786946689871,,1543.2093362509117,694.4442013129103,3173.61,20.74420762912495,673.6999936837854,-0.15,1.1492622771522287,391.0,,,0.297,,-1.42,1.0049424600900256,1.1549424600900255,True,0.042010818240696295,,,,,,
595,95,19,5.5,101.18,5,0.94,31.10035714,,1358.1802009566143,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.14,1.1549486834970297,391.0,,,0.297,,-1.56,0.9035249402598748,1.043524940259875,True,0.0,,,,,,
596,95,20,4.27,101.18,5,1.13,27.71071429,,1215.5169505607043,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.14,1.1688541968272295,391.0,,,0.297,,-1.7000000000000002,0.8291176804047524,0.9691176804047524,True,0.0,,,,,,
597,95,21,3.15,101.18,5,0.78,26.10742857,,1149.8317058370085,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.1696857553929254,391.0,,,0.297,,-1.83,0.7661220572049265,0.8961220572049265,True,0.0,,,,,,
598,95,22,3.51,101.18,5,1.6,26.09778571,,1147.9113619347047,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.14,1.1781412119843557,391.0,,,0.297,,-1.9700000000000002,0.7858933844701509,0.9258933844701509,True,0.0,,,,,,
599,95,23,3.67,101.18,5,1.12,25.79321429,,1133.859043508199,136.59916666666666,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.14,1.1761395739451999,391.0,,,0.297,,-2.1100000000000003,0.7948242229969082,0.9348242229969083,True,0.0,,,,,,
600,96,0,2.96,101.18,5,0.51,25.123,,1107.236588881658,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.1719883256330785,391.0,,,0.297,,-0.13,0.7558652572578867,0.8858652572578867,True,0.0,,,,,,
601,96,1,2.45,101.18,5,0.96,24.77342857,,1093.8504981428932,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.1783434201899794,391.0,,,0.297,,-0.26,0.7289307329730368,0.8589307329730368,True,0.0,,,,,,
602,96,2,2.59,101.18,5,0.7,25.40285714,,1121.072916879493,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.1765731480788533,391.0,,,0.297,,-0.39,0.73623878497055,0.86623878497055,True,0.0,,,,,,
603,96,3,2.51,101.18,5,0.79,25.46164286,,1123.9933368168681,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.17758231592512,391.0,,,0.297,,-0.52,0.7320548745113576,0.8620548745113576,True,0.0,,,,,,
604,96,4,2.03,101.18,5,0.15,25.21907143,,1115.2270422696552,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.12,1.169637822826466,391.0,,,0.297,,-0.64,0.7073894135198622,0.8273894135198622,True,0.0,,,,,,
605,96,5,0.55,101.18,5,0.21,25.25185714,,1122.7151745820001,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.1729848213392364,391.0,,,0.297,,-0.75,0.6358939423030738,0.7458939423030738,True,0.0,,,,,,
606,96,6,-0.34,101.18,5,0.17,23.9655,,1068.9989410430017,143.42541666666665,,,4.191871667775566,,1543.2093362509117,694.4442013129103,3173.61,239.74446522441716,454.6997360884931,-0.1,1.1677723859868714,391.0,,,0.297,,-0.85,0.5960456448883384,0.6960456448883384,True,0.11686900492842375,,,,,,
607,96,7,1.24,101.18,5,0.36,24.20471429,,1073.45229113394,143.42541666666665,,,4.193746743799667,,1543.2093362509117,694.4442013129103,3173.61,412.36876824821496,282.07543306469535,-0.11,1.1645746430277881,391.0,,,0.297,,-0.96,0.6683897225979499,0.7783897225979499,True,0.2703495911965895,,,,,,
608,96,8,3.78,101.18,5,1.44,27.15121429,,1193.0820672604352,143.42541666666665,,,4.199102749254378,,1543.2093362509117,694.4442013129103,3173.61,474.7950124372329,219.6491888756774,-0.14,1.1747780302571056,391.0,,,0.297,,-1.1,0.8010160075271145,0.9410160075271146,True,0.4109799225803459,,,,,,
609,96,9,4.69,101.18,5,1.21,28.79071429,,1260.9815601800885,143.42541666666665,,,4.2004436934786735,,1543.2093362509117,694.4442013129103,3173.61,512.3364293765536,182.10777193635673,-0.14,1.163954910969799,391.0,,,0.297,,-1.2400000000000002,0.853893300126816,0.993893300126816,True,0.5291762743985009,,,,,,
610,96,10,6.17,101.18,5,1.29,26.63607143,,1160.430683915216,143.42541666666665,,,4.204770039471649,,1543.2093362509117,694.4442013129103,3173.61,537.120787627056,157.3234136858543,-0.16,1.169047033757224,391.0,,,0.297,,-1.4000000000000001,0.9464821502268012,1.1064821502268012,True,0.616883760603354,,,,,,
611,96,11,8.43,101.18,5,1.04,26.11285714,,1128.505433657621,143.42541666666665,,,4.205972434599243,,1543.2093362509117,694.4442013129103,3173.61,551.0798914128015,143.3643099001087,-0.11,1.0995514908166488,391.0,,,0.297,,-1.5100000000000002,1.1049558283621803,1.2149558283621804,True,0.6681252609535187,,,,,,
612,96,12,12.39,101.18,5,1.21,26.03485714,,1109.5306659963937,143.42541666666665,,,4.183872099032359,,1543.2093362509117,694.4442013129103,3173.61,554.127085717088,140.31711559582232,0.32,0.777702743280987,391.0,,,0.297,,-1.1900000000000002,1.4395139405813036,1.1195139405813035,True,0.6794087518807143,,,,,,
613,96,13,14.33,101.18,5,2.07,27.473,,1162.9191342197523,143.42541666666665,,,4.186121770017671,,1543.2093362509117,694.4442013129103,3173.61,546.1589315455634,148.28526976734685,0.41,0.7490354923645725,391.0,,,0.297,,-0.7800000000000002,1.6336971465128483,1.2236971465128483,True,0.6499652821251029,,,,,,
614,96,14,14.59,101.18,5,2.33,29.21878571,,1235.6998398338699,143.42541666666665,,,4.1893722207839685,,1543.2093362509117,694.4442013129103,3173.61,527.3854956254771,167.05870568743316,0.39,0.7652572487603827,391.0,,,0.297,,-0.39000000000000024,1.6613931545937335,1.2713931545937336,True,0.5818013754928949,,,,,,
615,96,15,13.31,101.18,5,2.25,26.29342857,,1116.9514570587755,143.42541666666665,,,4.187600176935266,,1543.2093362509117,694.4442013129103,3173.61,497.4001207695451,197.0440805433652,0.33,0.7841606926765589,391.0,,,0.297,,-0.06000000000000022,1.5289152105435824,1.1989152105435823,True,0.4795622895748937,,,,,,
616,96,16,13.6,101.18,5,1.58,30.58507143,,1297.9475376285468,143.42541666666665,,,4.183818745215119,,1543.2093362509117,694.4442013129103,3173.61,451.5877954270777,242.85640588583257,0.39,0.7496932705420902,391.0,,,0.297,,0.3299999999999998,1.55808835361568,1.1680883536156799,True,0.3502154491183329,,,,,,
617,96,17,14.23,101.18,5,1.05,30.64828571,,1297.7789136808449,143.42541666666665,,,4.178344025215117,,1543.2093362509117,694.4442013129103,3173.61,362.7058689919492,331.7383323209611,0.49,0.6981184480695053,391.0,,,0.297,,0.8199999999999998,1.6231531766897027,1.1331531766897027,True,0.20257562754456648,,,,,,
618,96,18,14.17,101.18,5,0.83,31.78157143,,1346.0480881439175,143.42541666666665,,,4.183425826596244,,1543.2093362509117,694.4442013129103,3173.61,31.755394515909412,662.6888067970009,0.43,0.7340516809334224,391.0,,,0.297,,1.2499999999999998,1.616855490981139,1.186855490981139,True,0.04670423470750553,,,,,,
619,96,19,12.77,101.18,5,0.38,31.10035714,,1323.6461702453857,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,0.32,0.7831784534872748,391.0,,,0.297,,1.5699999999999998,1.4758680820553012,1.1558680820553011,True,0.0,,,,,,
620,96,20,7.96,101.18,5,0.12,27.71071429,,1199.561425863721,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,0.07,0.934591670883634,391.0,,,0.297,,1.64,1.0702000944782617,1.0002000944782616,True,0.0,,,,,,
621,96,21,4.79,101.18,5,0.22,26.10742857,,1143.0470616779357,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.1279236942767532,391.0,,,0.297,,1.5299999999999998,0.8598876120793018,0.9698876120793017,True,0.0,,,,,,
622,96,22,2.89,101.18,5,0.1,26.09778571,,1150.4896297379198,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.1462538201869286,391.0,,,0.297,,1.4199999999999997,0.75211710613376,0.86211710613376,True,0.0,,,,,,
623,96,23,1.74,101.18,5,0.06,25.79321429,,1141.819856757029,143.42541666666665,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.1,1.1443322833264116,391.0,,,0.297,,1.3199999999999996,0.6928456870168621,0.7928456870168621,True,0.0,,,,,,
624,97,0,1.31,101.18,5,0.29,25.123,,1113.8930793416694,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.1637472588719702,391.0,,,0.297,,-0.11,0.6717669703772332,0.7817669703772332,True,0.0,,,,,,
625,97,1,3.32,101.18,5,0.54,24.77342857,,1090.4083527622574,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.1676547283159524,391.0,,,0.297,,-0.24,0.7754031234658021,0.9054031234658021,True,0.0,,,,,,
626,97,2,2.84,101.18,5,0.37,25.40285714,,1120.0574154873418,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.12,1.1601174386248123,391.0,,,0.297,,-0.36,0.7494499102073723,0.8694499102073723,True,0.0,,,,,,
627,97,3,0.93,101.18,5,0.29,25.46164286,,1130.4728664146885,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.1682953084092451,391.0,,,0.297,,-0.47,0.6536129915904255,0.7636129915904255,True,0.0,,,,,,
628,97,4,0.27,101.18,5,0.24,25.21907143,,1122.405740222967,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.11,1.1765335966208725,391.0,,,0.297,,-0.58,0.6231108531496046,0.7331108531496046,True,0.0,,,,,,
629,97,5,-0.3,101.18,5,0.19,25.25185714,,1126.2127296430033,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.1,1.167283380791723,391.0,,,0.297,,-0.6799999999999999,0.5977880141273901,0.6977880141273901,True,0.0,,,,,,
630,97,6,-0.58,101.18,5,0.14,23.9655,,1069.9402029054602,151.5333333333333,,,4.191775410501192,,1543.2093362509117,694.4442013129103,3173.61,252.76019984095265,441.6840014719577,-0.1,1.1707401196222829,391.0,,,0.297,,-0.7799999999999999,0.5856854277789156,0.6856854277789156,True,0.12297604465778075,,,,,,
631,97,7,1.37,101.18,5,0.07,24.20471429,,1072.94395368003,151.5333333333333,,,4.193848619771611,,1543.2093362509117,694.4442013129103,3173.61,415.81909562264434,278.62510569026597,-0.11,1.163041767597901,391.0,,,0.297,,-0.8899999999999999,0.6746737453882719,0.7846737453882718,True,0.2763092139963149,,,,,,
632,97,8,8.41,101.18,5,0.26,27.15121429,,1173.4629098111673,151.5333333333333,,,4.211548934128566,,1543.2093362509117,694.4442013129103,3173.61,476.81680334529807,217.6273979676122,-0.18,1.1631237293491596,391.0,,,0.297,,-1.0699999999999998,1.1034568711626096,1.2834568711626095,True,0.41675343685481847,,,,,,
633,97,9,10.48,101.18,5,0.56,28.79071429,,1235.2399840652818,151.5333333333333,,,4.203393711980584,,1543.2093362509117,694.4442013129103,3173.61,513.959272798726,180.48492851418428,0.0,1.0,391.0,,,0.297,,-1.0699999999999998,1.2684382629816515,1.2684382629816515,True,0.5347376715405363,,,,,,
634,97,10,12.57,101.18,5,0.76,26.63607143,,1134.4375564580644,151.5333333333333,,,4.175605732577844,,1543.2093362509117,694.4442013129103,3173.61,538.5869826946478,155.8572186182626,0.42,0.7116642321450054,391.0,,,0.297,,-0.6499999999999999,1.4566350998507402,1.0366350998507403,True,0.6222214874378037,,,,,,
635,97,11,14.51,101.18,5,1.18,26.11285714,,1104.6532712553467,151.5333333333333,,,4.174497013871966,,1543.2093362509117,694.4442013129103,3173.61,552.4628315453659,141.98136976754432,0.55,0.6672369568122387,391.0,,,0.297,,-0.09999999999999987,1.6528277741758208,1.1028277741758208,True,0.6732430070670631,,,,,,
636,97,12,15.86,101.18,5,1.43,26.03485714,,1096.209080546037,151.5333333333333,,,4.162619958780165,,1543.2093362509117,694.4442013129103,3173.61,555.4528104706504,138.99139084225982,0.77,0.5728583591310769,391.0,,,0.297,,0.6700000000000002,1.8026807183528375,1.0326807183528375,True,0.6843251981826284,,,,,,
637,97,13,15.9,101.18,5,1.39,27.473,,1156.6026386628416,151.5333333333333,,,4.14974860846474,,1543.2093362509117,694.4442013129103,3173.61,547.4476967342325,146.99650457867781,0.9,0.5020186822275375,391.0,,,0.297,,1.5700000000000003,1.8072967155190105,0.9072967155190105,True,0.6547128277741605,,,,,,
638,97,14,15.37,101.18,5,1.62,29.21878571,,1232.3591845064389,151.5333333333333,,,4.1659147606906926,,1543.2093362509117,694.4442013129103,3173.61,528.6793714504258,165.76482986248448,0.7,0.5993056888397567,391.0,,,0.297,,2.2700000000000005,1.7469676521563093,1.0469676521563094,True,0.5864239299482407,,,,,,
639,97,15,15.03,101.18,5,1.7,26.29342857,,1110.2849413181234,151.5333333333333,,,4.157570708044408,,1543.2093362509117,694.4442013129103,3173.61,498.80953933402617,195.63466197888414,0.76,0.5553481138082527,391.0,,,0.297,,3.0300000000000002,1.709202240226785,0.949202240226785,True,0.48411228023896585,,,,,,
640,97,16,15.22,101.18,5,2.35,30.58507143,,1290.655950393542,151.5333333333333,,,4.186148673186777,,1543.2093362509117,694.4442013129103,3173.61,453.46601769972,240.97818361319028,0.47,0.728357805292232,391.0,,,0.297,,3.5,1.7302172090960493,1.2602172090960493,True,0.35475024849602765,,,,,,
641,97,17,13.18,101.18,5,1.73,30.64828571,,1302.5379953675874,151.5333333333333,,,4.176983676056072,,1543.2093362509117,694.4442013129103,3173.61,366.86308221156014,327.58111910135017,0.44,0.709761381335035,391.0,,,0.297,,3.94,1.5159939846182595,1.0759939846182596,True,0.20715364340184184,,,,,,
642,97,18,12.98,101.18,5,1.16,31.78157143,,1351.6462331300825,151.5333333333333,,,4.1841242401948335,,1543.2093362509117,694.4442013129103,3173.61,44.65411039455745,649.7900909183529,0.35,0.766090050945027,391.0,,,0.297,,4.29,1.4963023223853718,1.1463023223853717,True,0.051380929678654784,,,,,,
643,97,19,10.65,101.18,5,0.66,31.10035714,,1333.5338724332655,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,0.17,0.8674881437093376,391.0,,,0.297,,4.46,1.2829040718221318,1.112904071822132,True,0.0,,,,,,
644,97,20,7.0,101.18,5,0.63,27.71071429,,1203.67200579886,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.1,1.0997818296316422,391.0,,,0.297,,4.36,1.0021864739217894,1.1021864739217895,True,0.0,,,,,,
645,97,21,6.41,101.18,5,1.59,26.10742857,,1136.4233092100637,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.135092740844715,391.0,,,0.297,,4.23,0.962301891183265,1.092301891183265,True,0.0,,,,,,
646,97,22,6.23,101.18,5,1.21,26.09778571,,1136.735476386482,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.13,1.1367822887004286,391.0,,,0.297,,4.1000000000000005,0.9504154465840035,1.0804154465840035,True,0.0,,,,,,
647,97,23,5.63,101.18,5,1.05,25.79321429,,1125.8872961616314,151.5333333333333,,,0.0,,1543.2093362509117,694.4442013129103,3173.61,0.0,0.0,-0.12,1.1316189359907953,391.0,,,0.297,,3.9800000000000004,0.9117229150704588,1.0317229150704588,True,0.0,,,,,,
