,dd,hr,Ts_C,P,precip,u,O3,uh,O3_nmol,td,Tleaf_C,u_,Rn,cloudfrac,R,PAR,PPFD,Idrctt,Idfuse,VPD,RH,CO2,h,SWP,SWC,Hd,VPD_dd,esat,eact,is_daylight,sinB,leaf_fphen,LAI,V_cmax_25,J_max_25,snow_depth,ustar_ref
25,72,1,4.12,101.18,5,0.93,24.77342857,,1087.2622255858237,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.12,1.146265800247812,391.0,,,0.297,,0.0,0.8204241852619608,0.9404241852619608,False,0.0,,,,,,
26,72,2,4.01,101.18,5,0.56,25.40285714,,1115.3292181424138,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.12,1.147402009646328,391.0,,,0.297,,0.0,0.814100162459959,0.934100162459959,False,0.0,,,,,,
27,72,3,3.69,101.18,5,0.22,25.46164286,,1119.202439051213,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.12,1.15076383544958,391.0,,,0.297,,0.0,0.7959468505305545,0.9159468505305545,False,0.0,,,,,,
28,72,4,3.61,101.18,5,0.26,25.21907143,,1108.860303120984,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.12,1.1516176237950322,391.0,,,0.297,,0.0,0.7914647189183281,0.9114647189183281,False,0.0,,,,,,
29,72,5,3.46,101.18,5,0.31,25.25185714,,1110.9039560503725,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.13,1.166002503839266,391.0,,,0.297,,0.0,0.7831207180216638,0.9131207180216638,False,0.0,,,,,,
30,72,6,3.1,101.18,5,0.55,23.9655,,1055.6872438224118,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.12,1.157189234585773,391.0,,,0.297,,0.0,0.7634110587549173,0.8834110587549173,False,0.0,,,,,,
31,72,7,2.67,101.18,5,0.65,24.20471429,,1067.886934102827,4.758333333333333,,,0.0031929978118161923,,1.1086797957695111,0.49890590809628,2.28,0.0016875662321934463,0.49721834186408653,-0.12,1.1620649682626893,391.0,,,0.297,,0.0,0.740443794154782,0.860443794154782,False,0.11977457314286599,,,,,,
32,72,8,3.17,101.18,5,0.91,27.15121429,,1195.715897822931,4.758333333333333,,,0.10853391684901531,,37.68538779479698,16.95842450765864,77.5,0.09509241650580605,16.863332091152834,-0.13,1.169445389969295,391.0,,,0.297,,0.0,0.7672088336162889,0.8972088336162889,False,0.2628978896754478,,,,,,
33,72,9,5.11,101.18,5,2.32,28.79071429,,1259.0782601898793,4.758333333333333,,,0.3268239538278283,,117.75346462436177,52.9890590809628,242.16,1.6655298000245284,51.32352928093827,-0.12,1.1364691609608346,391.0,,,0.297,,-0.12,0.8793195411704685,0.9993195411704685,True,0.38458318031978966,,,,,,
34,72,10,5.68,101.18,5,3.23,26.63607143,,1162.4699588681212,4.758333333333333,,,0.4543915959539536,,167.42523705324578,75.3413566739606,344.31,4.057017705203041,71.28433896875757,0.0,1.0,391.0,,,0.297,,-0.12,0.9148933971453199,0.9148933971453199,True,0.4765377936129307,,,,,,
35,72,11,5.74,101.18,5,3.34,26.11285714,,1139.3902972832047,4.758333333333333,,,0.45875306554970124,,163.90955506929245,73.75929978118161,337.08,2.1719607683915054,71.58733901279011,0.0,1.0,391.0,,,0.297,,-0.12,0.9187108001695915,0.9187108001695915,True,0.5324951746211265,,,,,,
36,72,12,5.98,101.18,5,3.98,26.03485714,,1135.0101614610046,4.758333333333333,,,0.6437310319044419,,243.87551665451008,109.74398249452953,501.53,12.00645305088471,97.73752944364482,0.0,1.0,391.0,,,0.297,,-0.12,0.934121174222929,0.934121174222929,True,0.5486419203026134,,,,,,
37,72,13,6.44,101.18,5,3.97,27.473,,1195.7365882381146,4.758333333333333,,,0.9348774459848643,,376.5329443228787,169.4398249452954,774.34,48.24434428879534,121.19548065650007,0.01,0.989629736452301,391.0,,,0.297,,-0.11,0.9642956472614275,0.9542956472614275,True,0.5238776566229566,,,,,,
38,72,14,6.62,101.18,5,3.58,29.21878571,,1270.9020692490176,4.758333333333333,,,0.7699460737356454,,315.17140773158275,141.82713347921225,648.15,36.315069515992214,105.51206396322003,0.0,1.0,391.0,,,0.297,,-0.11,0.9763347919698588,0.9763347919698588,True,0.4598900272270442,,,,,,
39,72,15,6.1,101.18,5,3.23,26.29342857,,1145.790203720884,4.758333333333333,,,0.4339455389133428,,175.9494286408947,79.17724288840262,361.84,10.46810704618971,68.70913584221292,0.0,1.0,391.0,,,0.297,,-0.11,0.941911439252417,0.941911439252417,True,0.3610396833136502,,,,,,
40,72,16,5.88,101.18,5,3.4,30.58507143,,1333.8582102819978,4.758333333333333,,,0.2379451675337072,,103.61293459761731,46.62582056892779,213.08,5.494652443668528,41.131168125259265,0.11,0.8814236985323016,391.0,,,0.297,,0.0,0.9276727190716544,0.8176727190716544,True,0.23406311246255532,,,,,,
41,72,17,5.58,101.18,5,2.71,30.64828571,,1338.0536871294846,4.758333333333333,,,0.06310984748625599,,27.70240700218818,12.466083150984682,56.97,0.7744002628985347,11.691682888086147,0.07,0.9229551856182654,391.0,,,0.297,,0.0,0.9085621214319566,0.8385621214319565,False,0.08761355813855679,,,,,,
42,72,18,5.52,101.18,5,2.26,31.78157143,,1387.829822677398,4.758333333333333,,,0.0,,13.22635545830294,5.951859956236324,27.2,0.0,0.0,0.07,0.9226332906403587,391.0,,,0.297,,0.0,0.9047819220874834,0.8347819220874835,False,0.0,,,,,,
43,72,19,5.54,101.18,5,1.94,31.10035714,,1357.985263183324,4.758333333333333,,,0.0,,1.147580841235108,0.5164113785557987,2.36,0.0,0.0,-0.09,1.09933331396202,391.0,,,0.297,,0.0,0.9060404451462412,0.9960404451462411,False,0.0,,,,,,
44,72,20,5.48,101.18,5,1.29,27.71071429,,1210.2383534599667,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1,1.110831630922373,391.0,,,0.297,,0.0,0.9022694980464607,1.0022694980464608,False,0.0,,,,,,
45,72,21,4.39,101.18,5,1.27,26.10742857,,1144.69445961939,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1,1.11959850126108,391.0,,,0.297,,0.0,0.8361308791127988,0.9361308791127988,False,0.0,,,,,,
46,72,22,4.49,101.18,5,0.96,26.09778571,,1143.8595209366638,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1,1.1187627118390147,391.0,,,0.297,,0.0,0.8420151279094408,0.9420151279094408,False,0.0,,,,,,
47,72,23,3.64,101.18,5,0.65,25.79321429,,1133.9819372952045,4.758333333333333,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1,1.1260806846100229,391.0,,,0.297,,0.0,0.793142901383409,0.893142901383409,False,0.0,,,,,,
48,73,0,0.97,101.18,5,0.57,25.123,,1115.274677353402,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.09,1.1372990804014855,391.0,,,0.297,,0.0,0.6555032978868092,0.7455032978868091,False,0.0,,,,,,
49,73,1,1.81,101.18,5,1.28,24.77342857,,1096.3965569107556,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.11,1.1579706591474617,391.0,,,0.297,,0.0,0.6963318415815293,0.8063318415815293,False,0.0,,,,,,
50,73,2,4.27,101.18,5,3.38,25.40285714,,1114.2839236549328,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.1,1.1206101405908782,391.0,,,0.297,,0.0,0.8291176804047524,0.9291176804047524,False,0.0,,,,,,
51,73,3,4.14,101.18,5,4.44,25.46164286,,1117.3861416817695,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,0.297,,0.0,0.821578652039042,0.821578652039042,False,0.0,,,,,,
52,73,4,3.66,101.18,5,3.37,25.21907143,,1108.6600104467454,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,0.297,,0.0,0.794263433354079,0.794263433354079,False,0.0,,,,,,
53,73,5,3.25,101.18,5,2.81,25.25185714,,1111.7479858288473,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,0.297,,0.0,0.7715695588123916,0.7715695588123916,False,0.0,,,,,,
54,73,6,3.01,101.18,5,3.75,23.9655,,1056.0312902156043,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.07,0.9077189893140394,391.0,,,0.297,,0.0,0.7585525936448109,0.6885525936448109,False,0.0,,,,,,
55,73,7,2.36,101.18,5,3.67,24.20471429,,1069.088505550585,8.967499999999998,,,0.013682275711159734,,4.750790177486019,2.1378555798687087,9.77,0.00761261772263858,2.1302429621460703,0.09,0.8757363644921311,391.0,,,0.297,,0.0,0.7242665936190221,0.6342665936190222,False,0.12607927557554263,,,,,,
56,73,8,2.49,101.18,5,3.65,27.15121429,,1198.6657121115668,8.967499999999998,,,0.2707586423785414,,113.48407488451251,51.06783369803063,233.38,5.1982951933888515,45.86953850464178,0.18,0.7537660736589006,391.0,,,0.297,,0.18,0.7310121829055035,0.5510121829055035,True,0.2691867169323821,,,,,,
57,73,9,3.17,101.18,5,4.2,28.79071429,,1267.918053996945,8.967499999999998,,,0.6988676667512689,,309.4091903719912,139.23413566739603,636.3,45.465833686714994,93.76830198068103,0.21,0.7262805238957544,391.0,,,0.297,,0.39,0.7672088336162889,0.5572088336162889,True,0.39080514587399307,,,,,,
58,73,10,4.0,101.18,5,3.07,26.63607143,,1169.5165023676643,8.967499999999998,,,0.9032905034887445,,378.85728178944805,170.48577680525162,779.12,55.846909709192765,114.63886709605885,0.2,0.7541570172511126,391.0,,,0.297,,0.5900000000000001,0.8135273895707933,0.6135273895707933,True,0.4826464674519613,,,,,,
59,73,11,4.78,101.18,5,3.72,26.11285714,,1143.3258734548738,8.967499999999998,,,1.3281140171576882,,558.8037928519329,251.4617067833698,1149.18,140.24179982731087,111.21990695605894,0.25,0.7090609529478024,391.0,,,0.297,,0.8400000000000001,0.8592865156224537,0.6092865156224537,True,0.5384518473757084,,,,,,
60,73,12,5.59,101.18,5,3.93,26.03485714,,1136.598214711237,8.967499999999998,,,1.542476530202379,,634.7678093848773,285.64551422319477,1305.4,207.63793542648372,78.00757879671106,0.31,0.6590384798716071,391.0,,,0.297,,1.1500000000000001,0.9091935063031923,0.5991935063031923,True,0.5544182412261819,,,,,,
61,73,13,5.81,101.18,5,3.76,27.473,,1198.4370257581531,8.967499999999998,,,1.2652151093671666,,535.5750060782883,241.00875273522976,1101.41,127.16730138235208,113.84145135287768,0.31,0.66420495500034,391.0,,,0.297,,1.4600000000000002,0.9231821750089072,0.6131821750089073,True,0.5294575656481851,,,,,,
62,73,14,6.62,101.18,5,3.9,29.21878571,,1270.9020692490176,8.967499999999998,,,1.6330373008247012,,665.8691952346218,299.6411378555798,1369.36,212.68293431103658,86.95820354454324,0.33,0.6620011877952335,391.0,,,0.297,,1.7900000000000003,0.9763347919698588,0.6463347919698588,True,0.46527084943289226,,,,,,
63,73,15,5.88,101.18,5,3.46,26.29342857,,1146.6935970650354,8.967499999999998,,,0.6411101643473689,,288.6457573547289,129.890590809628,593.6,42.064790007418,87.82580080221001,0.26,0.7197287419854401,391.0,,,0.297,,2.0500000000000003,0.9276727190716544,0.6676727190716544,True,0.36623231121681116,,,,,,
64,73,16,5.61,101.18,5,3.12,30.58507143,,1335.1501521559253,8.967499999999998,,,0.32062645135120693,,163.07804522246533,73.3851203501094,335.37,19.25065474294212,54.134465607167286,0.21,0.7693467134227637,391.0,,,0.297,,2.2600000000000002,0.910457436424517,0.7004574364245171,True,0.23909126371044515,,,,,,
65,73,17,5.49,101.18,5,2.88,30.64828571,,1338.4858750129245,8.967499999999998,,,0.014992609577206717,,80.17019207391199,36.076586433260395,164.87,9.228171746753482,26.84841468650691,0.21,0.7674153377780931,391.0,,,0.297,,2.47,0.9028970268023991,0.6928970268023992,True,0.09251215919083744,,,,,,
66,73,18,5.24,101.18,5,3.53,31.78157143,,1389.2256786720443,8.967499999999998,,,0.0,,22.265985898371017,10.019693654266957,45.79,0.0,0.0,0.17,0.8084126446599874,391.0,,,0.297,,2.47,0.8873236947099081,0.7173236947099081,False,0.0,,,,,,
67,73,19,5.11,101.18,5,3.51,31.10035714,,1360.0837813432065,8.967499999999998,,,0.0,,0.7731582786287382,0.3479212253829322,1.59,0.0,0.0,0.18,0.7952962585587479,391.0,,,0.297,,2.47,0.8793195411704685,0.6993195411704685,False,0.0,,,,,,
68,73,20,5.0,101.18,5,3.55,27.71071429,,1212.3268467537323,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.24,0.7249588149555286,391.0,,,0.297,,2.47,0.8725965893478622,0.6325965893478622,False,0.0,,,,,,
69,73,21,4.94,101.18,5,3.2,26.10742857,,1142.4305092695365,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.28,0.6777715275227113,391.0,,,0.297,,2.47,0.868948661945865,0.5889486619458649,False,0.0,,,,,,
70,73,22,4.03,101.18,5,2.6,26.09778571,,1145.7578374805375,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.19,0.7669417338765911,391.0,,,0.297,,2.47,0.815246775668499,0.625246775668499,False,0.0,,,,,,
71,73,23,3.79,101.18,5,3.79,25.79321429,,1133.3677346137779,8.967499999999998,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.18,0.775443779722696,391.0,,,0.297,,2.47,0.8015810017541193,0.6215810017541192,False,0.0,,,,,,
72,74,0,3.52,101.18,5,3.78,25.123,,1104.9954623056876,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.17,0.7838384822434945,391.0,,,0.297,,0.0,0.7864489561527601,0.6164489561527601,False,0.0,,,,,,
73,74,1,3.17,101.18,5,2.96,24.77342857,,1091.0002797053467,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.13,0.8305546100307051,391.0,,,0.297,,0.0,0.7672088336162889,0.6372088336162889,False,0.0,,,,,,
74,74,2,3.51,101.18,5,3.77,25.40285714,,1117.3449219270997,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.15,0.8091344157310473,391.0,,,0.297,,0.0,0.7858933844701509,0.6358933844701509,False,0.0,,,,,,
75,74,3,3.56,101.18,5,3.04,25.46164286,,1119.7282469984382,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.15,0.8098075188320126,391.0,,,0.297,,0.0,0.788674710371503,0.638674710371503,False,0.0,,,,,,
76,74,4,3.79,101.18,5,3.42,25.21907143,,1108.1395879676595,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.14,0.8253451620065413,391.0,,,0.297,,0.0,0.8015810017541193,0.6615810017541193,False,0.0,,,,,,
77,74,5,3.95,101.18,5,2.79,25.25185714,,1108.9395282681107,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.13,0.8396385907194507,391.0,,,0.297,,0.0,0.8106688547028631,0.6806688547028631,False,0.0,,,,,,
78,74,6,4.01,101.18,5,2.19,23.9655,,1052.2211037160532,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.8771649919613934,391.0,,,0.297,,0.0,0.814100162459959,0.714100162459959,False,0.0,,,,,,
79,74,7,4.21,101.18,5,2.99,24.20471429,,1061.9576512988242,14.209166666666665,,,0.008220568927789933,,2.8543642110381713,1.2844638949671772,5.87,0.004787272547232257,1.279676622419945,0.11,0.8667685006837104,391.0,,,0.297,,0.0,0.8256305795888524,0.7156305795888525,False,0.13240264235624577,,,,,,
80,74,8,4.52,101.18,5,3.61,27.15121429,,1189.9024629467797,14.209166666666665,,,0.08672910284463894,,30.114271821055187,13.551422319474835,61.93,0.07737679530075142,13.474045524174082,0.11,0.8696354251550743,391.0,,,0.297,,0.0,0.8437875099953324,0.7337875099953324,False,0.2754859618000509,,,,,,
81,74,9,5.05,101.18,5,3.45,28.79071429,,1259.3498083408908,14.209166666666665,,,0.21486914660831508,,74.60734257233162,33.57330415754923,153.43,0.21682865912507915,33.35647549842415,0.12,0.862958449774752,391.0,,,0.297,,0.12,0.8756468370560776,0.7556468370560776,True,0.3970296553335461,,,,,,
82,74,10,5.43,101.18,5,4.1,26.63607143,,1163.5131690401256,14.209166666666665,,,0.3990050786071394,,141.1329929491855,63.50984682713348,290.24,1.2133829693908302,62.296463857742644,0.14,0.8442952477574768,391.0,,,0.297,,0.26,0.899137617726261,0.759137617726261,True,0.488750721102874,,,,,,
83,74,11,6.06,101.18,5,4.39,26.11285714,,1138.0844525959421,14.209166666666665,,,0.6993981984626756,,270.94091903719914,121.92341356673961,557.19,17.264965684530363,104.65844788220924,0.16,0.829661899084527,391.0,,,0.297,,0.42000000000000004,0.9393083469880703,0.7793083469880703,True,0.5443985200520829,,,,,,
84,74,12,6.56,101.18,5,4.54,26.03485714,,1132.6566313989854,14.209166666666665,,,0.8776128750775758,,348.4123510819353,156.78555798687088,716.51,34.893457800145534,121.89210018672534,0.2,0.7943036750667005,391.0,,,0.297,,0.6200000000000001,0.9723071137262826,0.7723071137262827,True,0.5601807466451202,,,,,,
85,74,13,6.6,101.18,5,4.62,27.473,,1195.0526995728128,14.209166666666665,,,0.8630379597629115,,346.4964745927547,155.9234135667396,712.57,36.97826116238752,118.94515240435209,0.2,0.7948698177304677,391.0,,,0.297,,0.8200000000000001,0.9749906024907081,0.7749906024907081,True,0.5350218682210329,,,,,,
86,74,14,6.9,101.18,5,4.28,29.21878571,,1269.6313940860477,14.209166666666665,,,0.8026713611901642,,332.92973498662775,149.8183807439825,684.67,40.71105823747609,109.10732250650639,0.21,0.7890137685500925,391.0,,,0.297,,1.03,0.9953256122774929,0.785325612277493,True,0.4706364207674103,,,,,,
87,74,15,6.92,101.18,5,4.04,26.29342857,,1142.435513939575,14.209166666666665,,,0.5806192122485649,,252.94918550936057,113.82713347921226,520.19,28.503656008225317,85.32347747098694,0.23,0.7692372055850736,391.0,,,0.297,,1.26,0.996694465341086,0.766694465341086,True,0.37141216612623384,,,,,,
88,74,16,6.77,101.18,5,3.81,30.58507143,,1329.6172349778003,14.209166666666665,,,0.35531853621466614,,181.10381716508627,81.49671772428883,372.44,24.699039764085263,56.797677960203565,0.17,0.8276680664246818,391.0,,,0.297,,1.43,0.9864683606402006,0.8164683606402006,True,0.244111073275466,,,,,,
89,74,17,6.48,101.18,5,3.33,30.64828571,,1333.7471094431974,14.209166666666665,,,0.11059221900213756,,131.3153415998055,59.09190371991247,270.05,16.29648795938248,42.79541576052999,0.16,0.8345329093478872,391.0,,,0.297,,1.5899999999999999,0.9669596496163266,0.8069596496163266,True,0.09740850131788355,,,,,,
90,74,18,6.26,101.18,5,3.09,31.78157143,,1384.154241743354,14.209166666666665,,,0.0,,44.862630683199605,20.188183807439824,92.26,0.0,0.0,0.15,0.8425010812161036,391.0,,,0.297,,1.5899999999999999,0.9523874903916916,0.8023874903916915,False,0.0,,,,,,
91,74,19,5.81,101.18,5,2.29,31.10035714,,1356.6708954565554,14.209166666666665,,,0.0,,2.586919523462193,1.1641137855579868,5.32,0.0,0.0,0.11,0.8808469195162497,391.0,,,0.297,,1.5899999999999999,0.9231821750089072,0.8131821750089072,False,0.0,,,,,,
92,74,20,5.62,101.18,5,2.31,27.71071429,,1209.6305643525152,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.09,0.9012172213830169,391.0,,,0.297,,1.5899999999999999,0.9110899820804064,0.8210899820804064,False,0.0,,,,,,
93,74,21,5.74,101.18,5,2.79,26.10742857,,1139.1534308249327,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.11,0.8802670002576498,391.0,,,0.297,,1.5899999999999999,0.9187108001695915,0.8087108001695915,False,0.0,,,,,,
94,74,22,5.82,101.18,5,2.67,26.09778571,,1138.4061275149852,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.14,0.8484557378882553,391.0,,,0.297,,1.5899999999999999,0.9238225060396399,0.7838225060396399,False,0.0,,,,,,
95,74,23,5.54,101.18,5,2.83,25.79321429,,1126.2508896047207,14.209166666666665,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.16,0.8234074418452976,391.0,,,0.297,,1.5899999999999999,0.9060404451462412,0.7460404451462411,False,0.0,,,,,,
96,75,0,5.43,101.18,5,3.23,25.123,,1097.419393194467,19.107083333333332,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.12,0.866538783792123,391.0,,,0.297,,0.0,0.899137617726261,0.779137617726261,False,0.0,,,,,,
