,dd,ts_c,par,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_d,fO3_h,c_i,td_dd,o3_ppb,o3_nmol_m3,canopy_height,o3_ppb_i,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,es,ei_acc,et_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,f_LS,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc
10,100,11.49,793.73,3.0,4.28571414947509,-1.0,13.942296987044244,743.2990460704079,122.33710894096373,24.75525418235791,A_p,10.35426903747676,0.0,66.09672943708817,620.303006656697,620.303006656697,1860.9090199700909,1860.9090199700909,74.26576254707373,0,0,1e-05,0,0,0,0,1.0,1.0,332.54953299528574,0.0,24.865974470572546,986.6833155145965,1.0,44.454,0.03654195558389763,0.1420487701527132,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001075883670568656,0.0007251607506568985,0,0.003283945636362527,0.0019796363686777453,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.35080619794198314,22.032243145696057,35.47158235213379,17.30974022366266,20.081338673311546,171.03460099805346,180.0,400.0,1.0,0.4157241895383575,0,51.041761200737966,176.36311844517545,0.7656264180110693,2.296879254033208
11,100,12.91,886.63,3.0,4.28571414947509,-1.0,13.942296987044244,757.339975509356,114.84365533617853,27.250387070043548,A_p,11.932824169440666,0.0,59.6393996929438,687.4650015105851,687.4650015105851,2062.395004531755,2062.395004531755,81.75116121013065,0,0,1e-05,0,0,0,0,1.0,1.0,331.5143442503254,0.0,26.647432576460712,1052.0108554939302,1.0,48.137,0.05790012259388403,0.1850069371626996,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001244346321219417,0.0008681360900721852,0,0.004528291957581944,0.0028477724587499306,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.3657341212586632,19.879799897647935,34.023762664291596,16.603220214533575,18.260353927745047,164.05359687568395,180.0,400.0,1.0,0.45050141765475077,0,59.352357328751445,195.33241672546654,0.8902853599312717,2.670856079793815
12,100,15.75,897.91,3.0,4.28571414947509,-1.0,13.942296987044244,737.4409878697596,106.24565728682015,29.849283459332305,A_c,13.31156009556487,0.0,53.53236628792945,765.8917930038288,765.8917930038288,2297.6753790114863,2297.6753790114863,89.54785037799692,0,0,1e-05,0,0,0,0,1.0,1.0,330.83372170703177,0.0,27.768155941682757,1083.8607456971818,1.0,50.745,0.08422173893791757,0.2329285535067331,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0015522037274757015,0.0011363087025410372,0,0.006080495685057645,0.003984081161290968,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.3806620445753433,17.84412209597648,32.68949746177036,15.95211353945383,16.51489156639827,157.62012248840227,180.0,400.0,1.0,0.4649264469449877,0,79.55788793897116,237.92508701398617,1.1933683190845672,3.5801049572537016
13,100,14.81,875.35,3.0,4.28571414947509,-1.0,13.942296987044244,727.3300294224354,106.54268882831674,29.051443370320243,A_c,13.162916770685225,0.0,55.26693650146563,741.8540377918852,741.8540377918852,2225.5621133756554,2225.5621133756554,87.15433011096073,0,0,1e-05,0,0,0,0,1.0,1.0,330.688396286501,0.0,28.169859714816976,1104.1884182157448,1.0,51.671,0.11000823931238438,0.2803150538811999,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0013248090011218176,0.0009657477010621788,0,0.007405304686179463,0.004949828862353147,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.3620021404294931,18.422312167155212,34.374523104129665,16.77438743324011,17.02694699994828,165.7448710702787,180.0,400.0,1.0,0.46068174100772197,0,72.30747114571354,223.14995471852666,1.084612067185703,3.2538362015571085
14,100,15.29,796.98,3.0,4.28571414947509,-1.0,13.942296987044244,705.2839364898177,110.91547422989862,29.659131980365782,A_c,13.03969667441988,0.0,53.904141434601385,760.6094617005041,760.6094617005041,2281.828385101512,2281.828385101512,88.97739594109734,0,0,1e-05,0,0,0,0,1.0,1.0,330.0304351164375,0.0,27.708105861197872,1083.8192953901457,1.0,51.435,0.13535114734029594,0.3272579619091115,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.001271886044602524,0.0009479604939492092,0,0.008677190730781987,0.005897789356302356,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.3470742171128131,17.968047144867132,35.85299721613522,17.495866462626775,16.652647944263414,172.87368272921535,180.0,400.0,1.0,0.4372690367934055,0,75.93763404560426,230.61311865056297,1.1390645106840638,3.4171935320521913
15,100,14.49,674.13,3.0,4.28571414947509,-1.0,13.942296987044244,671.3657852955795,114.23284348260245,28.9909072071156,A_c,12.405962360114,0.0,55.352409249631826,740.708499517981,740.708499517981,2222.1254985539426,2222.1254985539426,86.9727216213468,0,0,1e-05,0,0,0,0,1.0,1.0,329.7923297193905,0.0,27.016432122661826,1059.477263574105,1.0,50.422,0.15841261183670632,0.3719194264055219,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0011178406774341213,0.0008332617883984337,0,0.009795031408216108,0.00673105114470079,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.3284143129669629,18.450803083210612,37.890099330688365,18.489949784366935,17.086566673891852,182.6960510661026,180.0,400.0,1.0,0.39199725160410165,0,69.96956114396139,218.2708385615195,1.0495434171594207,3.148630251478262
16,100,15.33,500.65,3.0,4.28571414947509,-1.0,13.942296987044244,601.0624946135742,106.23608767173309,27.963264705587093,A_c,11.513324306741113,0.0,57.07625589831654,718.3372376955317,718.3372376955317,2155.011713086595,2155.011713086595,83.88979411676128,0,0,1e-05,0,0,0,0,1.0,1.0,330.25414065897314,0.0,25.873165756814803,1011.472707475304,1.0,48.438,0.17826057934097433,0.4133673939097899,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0008703664960291685,0.0006562625770996227,0,0.010665397904245276,0.007387313721800412,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.31348638965028275,19.02541863277218,39.69438977500686,19.370423583622504,17.59618360618521,191.3958630216313,180.0,400.0,1.0,0.32021791211080725,0,76.24690884413312,231.24278791993314,1.1437036326619967,3.43111089798599
17,100,14.91,294.78,3.0,4.28571414947509,-1.0,13.942296987044244,475.13973955016576,80.95982073305534,22.69017417307497,A_c,9.42033726280269,0.0,70.49821005279794,581.5750494841504,581.5750494841504,1744.7251484524513,1744.7251484524513,68.07052251922491,0,0,1e-05,0,0,0,0,1.0,1.0,333.2068125034628,0.0,24.735722423301784,968.5192611468868,1.0,45.389,0.19057379348706402,0.44728060805587955,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,0.0005435804060226326,0.00039534102256761337,0,0.011208978310267908,0.0077826547443680255,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.2873625238460925,23.49940335093265,43.30297066364385,21.13137118213364,21.406506580801082,208.7954869326887,180.0,400.0,1.0,0.217848298656295,0,73.05147648714606,224.69055644334804,1.0957721473071909,3.287316441921573
18,100,10.06,71.24,3.0,4.28571414947509,-1.0,13.942296987044244,181.15983711804108,30.347876354783203,9.11212991336538,A_p,4.4545393482810836,0.0,173.60285643412809,236.17122921912895,236.17122921912895,708.5136876573869,708.5136876573869,27.336389740096138,0,0,1e-05,0,0,0,0,1.0,1.0,342.3293994781027,0.0,24.094422514486958,960.9978430839967,1.0,41.221,0.19057379348706402,0.46331694970969145,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,9.816672140758732e-05,5.792430216435892e-05,0,0.011307145031675495,0.007840579046532384,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.1828670606293316,57.867618811376026,68.04752532858319,33.20644042906715,47.872859770808105,328.1071937513679,180.0,400.0,1.0,0.09149392955339646,0,43.73817511963507,158.80927846335703,0.6560726267945262,1.9682178803835786
19,100,13.0,0.0,3.0,4.28571414947509,-1.0,13.942296987044244,0.0,0.0,-0.8987571029025518,A_j,0.5778269358300492,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-2.6962713087076553,0,0,1e-05,0,0,0,0,1.0,1.0,436.84076698114495,0.0,29.901849851052386,1179.1148962121222,1.0,38.987,0.19057379348706402,0.4653971266786796,0.0,-0.015600329309258809,0.12388163529178195,0.0,0.29,7.405346832803327e-05,1.0223141604304246e-05,0,0.011381198500003529,0.007850802188136689,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.1604751756543114,655.161393416427,77.5425288628041,37.83989723312303,200.67738387853342,373.8895928794658,180.0,400.0,1.0,0.0,0,59.91714019350346,196.587172427277,0.8987571029025518,2.6962713087076553
