,dd,hr,Ts_C,P,precip,u,O3,uh,O3_nmol,td,Tleaf_C,u_,Rn,cloudfrac,R,PAR,PPFD,Idrctt,Idfuse,VPD,RH,CO2,h,SWP,SWC,Hd,VPD_dd,esat,eact,is_daylight,sinB,leaf_fphen,LAI,V_cmax_25,J_max_25,snow_depth,ustar_ref
20,100,20,11.52,93.86,0.277,0.34,36.937,,1464.727580084338,-11.434166666666671,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.13706,0.8991633874782108,391.0,,,,,1.6084599999999998,1.3592285239687458,1.2221685239687459,False,0.0,,,,,,
21,100,21,7.83,93.98,0.433,0.2,34.43,,1385.0117137854281,-11.434166666666671,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.09479,0.9106394022079541,391.0,,,,,1.6084599999999998,1.0607583469907973,0.9659683469907973,False,0.0,,,,,,
22,100,22,9.31,93.93,0.433,0.2,32.466,,1298.4718627736563,-11.434166666666671,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.07453,0.9364463481797679,391.0,,,,,1.6084599999999998,1.1727099523850433,1.0981799523850433,False,0.0,,,,,,
23,100,23,8.57,93.95,0.433,0.19,31.022,,1244.2432388099623,-11.434166666666671,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.06147,0.9448946067839011,391.0,,,,,1.6084599999999998,1.115498799889547,1.054028799889547,False,0.0,,,,,,
24,101,0,5.25,93.97,0.553,0.2,29.685,,1205.0732340801055,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0501,0.9435773990616659,391.0,,,,,0.0,0.8879420510010835,0.8378420510010834,False,0.0,,,,,,
25,101,1,6.97,93.98,0.553,0.15,28.0,,1129.810861680833,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.04606,0.9539457040609391,391.0,,,,,0.0,1.0001238551327902,0.9540638551327902,False,0.0,,,,,,
26,101,2,6.11,93.97,0.553,0.11,26.084,,1055.62842491827,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.04455,0.9527352650992663,391.0,,,,,0.0,0.942563204756459,0.8980132047564591,False,0.0,,,,,,
27,101,3,3.61,93.94,0.013,0.1,23.813,,972.1152074315637,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.7914647189183281,0.7914647189183281,False,0.0,,,,,,
28,101,4,4.71,93.96,0.013,0.09,21.581,,877.6976442757893,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0484,0.9433977184167179,391.0,,,,,0.0,0.8550892057025364,0.8066892057025364,False,0.0,,,,,,
29,101,5,4.16,93.95,0.013,0.1,19.595,,798.4227675840492,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.05479,0.9334050090786021,391.0,,,,,0.0,0.8227345516822528,0.7679445516822528,False,0.0,,,,,,
30,101,6,11.88,93.94,0.08,0.11,17.873,,708.4575446791364,0.0,,,0.0,,64.31111111111112,28.94,132.25580000000002,0.5666317309151194,28.37336826908488,0.0,1.0,391.0,,,,,0.0,1.3919598766576933,1.3919598766576933,True,0.03551012130581925,,,,,,
31,101,7,6.37,93.94,0.08,0.52,33.779,,1365.3401072857853,0.0,,,1.3723913953816158,,566.2666666666667,254.82,1164.5274,146.03380510619075,108.78619489380924,0.06048,0.9369769703263501,391.0,,,,,0.06048,0.9596491998747378,0.8991691998747379,True,0.23201459660772322,,,,,,
32,101,8,9.12,93.94,0.08,0.51,38.401,,1537.0385421194387,0.0,,,2.7583475957032295,,1044.7777777777776,470.15,2148.5855,327.62555661920527,142.5244433807947,0.05885,0.9491699483358979,391.0,,,,,0.11932999999999999,1.1577796613093336,1.0989296613093336,True,0.4187080958921035,,,,,,
33,101,9,16.91,93.78,0.03,0.48,41.115,,1598.744530126087,0.0,,,3.97937112426572,,1456.1999999999998,655.29,2994.6753,502.73943855253015,152.55056144746982,0.05275,0.9726306155015919,391.0,,,,,0.17207999999999998,1.9273359984791885,1.8745859984791884,True,0.582867765708325,,,,,,
34,101,10,13.57,93.9,0.03,0.53,44.451,,1750.8362552353344,0.0,,,4.876231663028795,,1774.1333333333332,798.36,3648.5052000000005,652.5986687869836,145.76133121301643,0.06244,0.9598468975601153,391.0,,,,,0.23451999999999998,1.5550479590831667,1.4926079590831667,True,0.7133063958450934,,,,,,
35,101,11,15.25,93.85,0.03,0.57,48.049,,1880.5278331995617,0.0,,,5.477280505173433,,1980.0444444444443,891.02,4071.9614,758.3542572529367,132.66574274706326,0.06905,0.9601685780389849,391.0,,,,,0.30357,1.73355598671779,1.66450598671779,True,0.8011348092186162,,,,,,
36,101,12,18.97,93.52,0.0,0.62,51.857,,1996.6731876832453,0.0,,,5.61358776790143,,2060.8888888888887,927.4,4238.218,803.6588170700913,123.74118292990863,1.41328,0.35584385632626947,391.0,,,,,1.71685,2.1940022056450896,0.7807222056450895,True,0.8403676446008037,,,,,,
37,101,13,17.62,93.72,0.0,0.61,55.547,,2153.2759169673354,0.0,,,5.463221471712038,,2008.3999999999999,903.78,4130.2746,778.8166934429819,124.96330655701809,1.27863,0.3657106994333268,391.0,,,,,2.9954799999999997,2.0158467104169557,0.7372167104169558,True,0.8283312490956856,,,,,,
38,101,14,18.31,93.64,0.0,0.61,58.104,,2245.147441255242,0.0,,,4.937560072789779,,1829.1333333333332,823.11,3761.6127,689.5389444793826,133.5710555206174,1.41965,0.32566328755728907,391.0,,,,,4.4151299999999996,2.10525390921914,0.6856039092191397,True,0.7658458831658518,,,,,,
39,101,15,16.96,93.37,0.0,0.61,59.437,,2300.6890839290486,0.0,,,4.089186267480491,,1534.4444444444443,690.5,3155.585,549.9373594176137,140.56264058238622,1.29403,0.33071652425616266,391.0,,,,,5.70916,1.9334557730740676,0.6394257730740676,True,0.6571698212374707,,,,,,
40,101,16,18.31,93.49,0.0,0.61,59.022,,2276.9658244981883,0.0,,,2.9481363806034726,,1141.3333333333333,513.6,2347.152,378.9765100620434,134.6234899379566,1.48661,0.2938571478290717,391.0,,,,,7.1957699999999996,2.10525390921914,0.6186439092191398,True,0.5097091573352778,,,,,,
41,101,17,17.64,93.44,0.0,0.6,56.608,,2187.6989823952754,0.0,,,1.6084370621095097,,675.8444444444444,304.13,1389.8741,198.29380051802838,105.83619948197162,1.41653,0.29818839154851157,391.0,,,,,8.6123,2.018390666300749,0.6018606663007489,True,0.3335130920139383,,,,,,
42,101,18,10.43,93.45,0.0,0.22,50.39,,1997.1213622956752,0.0,,,0.2030275700503853,,167.44444444444443,75.35,344.3495,32.903598383886475,42.44640161611352,0.41965,0.6680538280563245,391.0,,,,,9.03195,1.2642109940379314,0.8445609940379313,True,0.14058909594733593,,,,,,
43,101,19,14.78,93.39,0.0,0.22,46.786,,1825.0962211535425,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.91511,0.45590446712237903,391.0,,,,,9.03195,1.6818921397133182,0.7667821397133182,False,0.0,,,,,,
44,101,20,12.6,93.41,0.0,0.2,43.856,,1724.2194604402405,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.77301,0.4703618686024645,391.0,,,,,9.03195,1.4595059422181114,0.6864959422181114,False,0.0,,,,,,
45,101,21,7.23,93.44,0.0,0.17,40.958,,1641.6513618186004,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.46228,0.5459495545513504,391.0,,,,,9.03195,1.0181247582374218,0.5558447582374217,False,0.0,,,,,,
46,101,22,9.36,93.45,0.0,0.17,38.731,,1540.8507782547742,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.59823,0.49158938582254935,391.0,,,,,9.03195,1.1766670154356764,0.5784370154356764,False,0.0,,,,,,
47,101,23,8.3,93.44,0.0,0.19,37.268,,1488.0723765265343,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.49341,0.5494978733204887,391.0,,,,,9.03195,1.0952445521994474,0.6018345521994474,False,0.0,,,,,,
48,102,0,5.69,93.36,0.0,0.21,36.476,,1468.8226713323638,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.29271,0.6802830831000811,391.0,,,,,0.0,0.9155286584088609,0.6228186584088609,False,0.0,,,,,,
49,102,1,6.72,93.42,0.0,0.22,36.085,,1448.6604915930593,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.34274,0.6513611201574766,391.0,,,,,0.0,0.9830802581594228,0.6403402581594229,False,0.0,,,,,,
50,102,2,6.21,93.4,0.0,0.24,35.53,,1428.6776572158303,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.29088,0.6935210651826326,391.0,,,,,0.0,0.9491027504821402,0.6582227504821402,False,0.0,,,,,,
51,102,3,5.08,93.31,0.0,0.26,34.079,,1374.5719188477963,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.20287,0.7688042412499719,391.0,,,,,0.0,0.8774814948891244,0.6746114948891244,False,0.0,,,,,,
52,102,4,5.49,93.35,0.0,0.35,31.914,,1285.9038387164742,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.21199,0.7652113212170379,391.0,,,,,0.0,0.9028970268023991,0.6909070268023991,False,0.0,,,,,,
53,102,5,5.29,93.33,0.0,0.41,29.618,,1193.9929453086613,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.18015,0.797679582348481,391.0,,,,,0.0,0.8904192769624182,0.7102692769624182,False,0.0,,,,,,
54,102,6,11.86,93.29,0.0,0.46,27.46,,1081.0154950482834,12.252083333333339,,,0.0,,75.62222222222222,34.03,155.51710000000003,1.2440965895041454,32.785903410495855,0.66344,0.5227474293556809,391.0,,,,,0.66344,1.3901234708999406,0.7266834708999406,True,0.040666052866458254,,,,,,
55,102,7,7.34,93.31,0.0,0.86,38.259,,1530.737820618102,12.252083333333339,,,1.394667365173095,,579.8444444444444,260.93,1192.4501,151.16751322942727,109.76248677057275,0.26272,0.7438941920857999,391.0,,,,,0.9261600000000001,1.0258260136295536,0.7631060136295535,True,0.23697435945802336,,,,,,
56,102,8,9.6,93.3,0.0,0.85,50.006,,1984.529403469905,12.252083333333339,,,2.764317111256438,,1057.3111111111111,475.79,2174.3603000000003,333.01331648661375,142.77668351338627,0.39865,0.6666317860932298,391.0,,,,,1.32481,1.1958248668287446,0.7971748668287446,True,0.42342287418948443,,,,,,
57,102,9,17.83,93.22,0.0,0.81,57.48,,2214.7214391378416,12.252083333333339,,,3.913091024340059,,1467.311111111111,660.29,3017.5253000000002,508.0941704824185,152.19582951758142,1.227,0.39932406943795995,391.0,,,,,2.55181,2.0426987957581746,0.8156987957581745,True,0.5873054389026311,,,,,,
58,102,10,13.86,93.27,0.0,0.84,64.552,,2522.963931138531,12.252083333333339,,,4.838702420603383,,1784.4666666666667,803.01,3669.7557,658.1098166806707,144.9001833193292,0.81048,0.4885457039041933,391.0,,,,,3.3622900000000002,1.5846577224725846,0.7741777224725847,True,0.717453727641006,,,,,,
59,102,11,15.85,93.25,0.0,0.87,69.042,,2679.296350029079,12.252083333333339,,,5.413648690650613,,1989.3555555555556,895.21,4091.1097000000004,763.6927148247854,131.51728517521462,1.08541,0.3975060069925554,391.0,,,,,4.4477,1.8015283348834787,0.7161183348834788,True,0.8049983496073053,,,,,,
60,102,12,20.22,93.0,0.0,0.91,71.419,,2722.9358127468927,12.252083333333339,,,5.614908738985847,,2069.2,931.14,4255.3098,808.5941606641078,122.54583933589224,1.72628,0.27194721720124937,391.0,,,,,6.17398,2.3710918229910547,0.6448118229910547,True,0.8439732834888541,,,,,,
61,102,13,18.65,93.17,0.0,0.87,71.831,,2758.411861820408,12.252083333333339,,,5.470011838889967,,2016.3555555555556,907.36,4146.635200000001,783.4974069144799,123.86259308552012,1.5059,0.2997677534589728,391.0,,,,,7.679880000000001,2.1505721957804296,0.6446721957804296,True,0.8317224519507483,,,,,,
62,102,14,19.45,93.1,0.0,0.84,71.497,,2736.021902651892,12.252083333333339,,,4.947854847774974,,1836.8222222222223,826.57,3777.4249000000004,693.8343609154806,132.73563908451945,1.62651,0.2804918611883016,391.0,,,,,9.30639,2.2605859645816624,0.6340759645816625,True,0.7690807289168535,,,,,,
63,102,15,18.32,92.95,0.0,0.8,70.723,,2712.517814704389,12.252083333333339,,,4.102859345185808,,1541.7999999999997,693.81,3170.7117,553.676206723405,140.13379327659496,1.47702,0.29885232710441045,391.0,,,,,10.78341,2.1065747731861166,0.6295547731861166,True,0.6603170442915877,,,,,,
64,102,16,19.59,92.99,0.0,0.79,68.938,,2633.7178680265,12.252083333333339,,,2.9668155251672452,,1149.3333333333335,517.2,2363.6040000000003,382.5896905709376,134.61030942906243,1.64941,0.27668121206113705,391.0,,,,,12.43282,2.280336177496627,0.6309261774966268,True,0.5128434634416754,,,,,,
65,102,17,18.96,92.97,0.0,0.76,65.738,,2516.3397872928413,12.252083333333339,,,1.6317062083197387,,684.3333333333333,307.95,1407.3315,201.59953761488407,106.35046238511592,1.55294,0.29174665685653095,391.0,,,,,13.985759999999999,2.192633490591833,0.6396934905918332,True,0.336710067190423,,,,,,
66,102,18,11.26,92.98,0.0,0.37,59.585,,2342.815099688719,12.252083333333339,,,0.2231127823868942,,176.11111111111111,79.25,362.1725,35.322369934600104,43.92763006539989,0.50701,0.6205048079197044,391.0,,,,,14.492769999999998,1.3360116559598576,0.8290016559598576,True,0.14392005541815334,,,,,,
67,102,19,15.96,92.96,0.0,0.32,56.42,,2181.837864536746,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.04879,0.4219122486759037,391.0,,,,,14.492769999999998,1.814240134992951,0.765450134992951,False,0.0,,,,,,
68,102,20,13.61,92.97,0.0,0.27,53.752,,2095.9227832122474,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.8606,0.44801593437834153,391.0,,,,,14.492769999999998,1.559102977059257,0.698502977059257,False,0.0,,,,,,
69,102,21,7.98,93.06,0.0,0.18,50.534,,2011.8515079068413,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.49765,0.535626632426444,391.0,,,,,14.492769999999998,1.071659218099266,0.574009218099266,False,0.0,,,,,,
70,102,22,10.16,93.0,0.0,0.19,47.779,,1886.3161870286744,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.63528,0.488336414692821,391.0,,,,,14.492769999999998,1.2415970536941914,0.6063170536941914,False,0.0,,,,,,
71,102,23,9.07,93.02,0.0,0.21,45.233,,1793.0827454541557,12.252083333333339,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.51488,0.553783190870705,391.0,,,,,14.492769999999998,1.1538785394586275,0.6389985394586275,False,0.0,,,,,,
72,103,0,6.41,93.0,0.0,0.24,42.091,,1684.0444555693089,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.29337,0.6951372509106611,391.0,,,,,0.0,0.962301891183265,0.668931891183265,False,0.0,,,,,,
73,103,1,7.46,93.05,0.0,0.28,38.186,,1522.9084386569805,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.3454,0.6660497663917326,391.0,,,,,0.0,1.0342858463311138,0.6888858463311138,False,0.0,,,,,,
74,103,2,6.94,93.03,0.0,0.32,34.068,,1360.906997752634,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.28703,0.7124135133379667,391.0,,,,,0.0,0.9980649763189767,0.7110349763189767,False,0.0,,,,,,
75,103,3,5.3,92.98,0.0,0.36,30.481,,1224.131072233137,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.15814,0.8225219040794464,391.0,,,,,0.0,0.8910395346521509,0.732899534652151,False,0.0,,,,,,
76,103,4,6.04,93.0,0.0,0.36,27.888,,1117.266689694947,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.19312,0.7941171534807824,391.0,,,,,0.0,0.9380091798078661,0.7448891798078661,False,0.0,,,,,,
77,103,5,5.67,92.99,0.0,0.37,26.145,,1048.7147160445002,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.15696,0.8283198944228211,391.0,,,,,0.0,0.9142585244359515,0.7572985244359515,False,0.0,,,,,,
78,103,6,11.96,93.0,0.0,0.37,24.279,,952.4839907139216,25.270000000000003,,,0.0,,86.73333333333333,39.03,178.36710000000002,2.2541768912981737,36.77582310870183,0.63288,0.5477253863367592,391.0,,,,,0.63288,1.3993268268451524,0.7664468268451524,True,0.04577479583830371,,,,,,
79,103,7,7.52,92.98,0.0,0.74,27.138,,1081.2541231847015,25.270000000000003,,,1.4323143612095777,,592.2222222222222,266.5,1217.905,155.82589078687752,110.67410921312248,0.24856,0.7606637219047706,391.0,,,,,0.88144,1.0385387538328,0.7899787538327999,True,0.24187965139533457,,,,,,
80,103,8,9.74,92.99,0.0,0.68,30.463,,1204.336125629407,25.270000000000003,,,2.796994971247802,,1068.4666666666667,480.81,2197.3017,337.7702739059396,143.03972609406043,0.39913,0.6693552852666759,391.0,,,,,1.28057,1.2071265083487317,0.8079965083487317,True,0.4280774874843179,,,,,,
81,103,9,19.66,93.01,0.0,0.58,31.522,,1204.2423489168953,25.270000000000003,,,3.931407494212335,,1476.9555555555555,664.63,3037.3591,512.7115959261812,151.91840407381883,1.48755,0.3504907905406644,391.0,,,,,2.7681199999999997,2.2902677565392278,0.8027177565392278,True,0.5916792292822625,,,,,,
82,103,10,14.53,93.0,0.0,0.51,42.848,,1665.9433340443186,25.270000000000003,,,4.862135527764962,,1793.2888888888888,806.98,3687.8986000000004,662.8079732609556,144.1720267390444,0.87321,0.4723696593255519,391.0,,,,,3.64133,1.654965479968062,0.7817554799680619,True,0.7215356884502999,,,,,,
83,103,11,17.09,93.01,0.0,0.57,49.883,,1922.5663406374647,25.270000000000003,,,5.433685844616982,,1997.1555555555556,898.72,4107.1504,768.1797167217775,130.5402832782226,1.20787,0.38040374818201594,391.0,,,,,4.8492,1.9494469123335343,0.7415769123335343,True,0.8087973618940738,,,,,,
84,103,12,21.17,92.88,0.0,0.74,55.314,,2099.393694727806,25.270000000000003,,,5.636341278820114,,2075.822222222222,934.12,4268.928400000001,812.5617354279894,121.55826457201051,1.81688,0.2772712244395966,391.0,,,,,6.66608,2.5139167851607853,0.6970367851607853,True,0.8475175107751248,,,,,,
85,103,13,20.18,92.98,0.0,0.66,59.14,,2254.606584713234,25.270000000000003,,,5.487810103992031,,2022.7555555555555,910.24,4159.7968,787.3020246521792,122.93797534782078,1.67039,0.2937748150248037,391.0,,,,,8.33647,2.365237088024079,0.6948470880240791,True,0.8350574209352805,,,,,,
86,103,14,20.68,92.94,0.0,0.59,61.718,,2347.873901831219,25.270000000000003,,,4.966245987258981,,1842.9555555555555,829.33,3790.0381,697.2733964873004,132.0566035126996,1.75564,0.28028001577607814,391.0,,,,,10.09211,2.439337573616379,0.6836975736163788,True,0.7722662269058544,,,,,,
87,103,15,19.01,92.83,0.0,0.52,63.311,,2419.3748354546888,25.270000000000003,,,4.124017956378615,,1547.911111111111,696.56,3183.2792,556.7749439179856,139.78505608201428,1.51735,0.31013382020125796,391.0,,,,,11.60946,2.1994845441512494,0.6821345441512494,True,0.6634230447925974,,,,,,
88,103,16,20.45,92.87,0.0,0.55,63.811,,2427.567620787699,25.270000000000003,,,2.987928364546592,,1155.8666666666666,520.14,2377.0398,385.50144587551404,134.63855412448595,1.72573,0.28244166832698087,391.0,,,,,13.33519,2.405003083131073,0.6792730831310729,True,0.515945357584665,,,,,,
89,103,17,19.73,92.85,0.0,0.55,62.746,,2392.404599076161,25.270000000000003,,,1.6546993435250132,,691.5777777777777,311.21,1422.2297,204.3764299064055,106.8335700935945,1.61633,0.2973202771895308,391.0,,,,,14.95152,2.3002371457870656,0.6839071457870656,True,0.339883525946876,,,,,,
90,103,18,12.25,92.92,0.0,0.21,57.886,,2266.653649453749,25.270000000000003,,,0.25340604687309776,,183.82222222222222,82.72,378.03040000000004,37.476638676720604,45.243361323279395,0.47753,0.6652013373096339,391.0,,,,,15.42905,1.4263199146695429,0.9487899146695429,True,0.14723587274941247,,,,,,
91,103,19,16.75,92.85,0.0,0.19,55.356,,2132.331804543946,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.02121,0.4647372061205019,391.0,,,,,15.42905,1.9078665875474645,0.8866565875474646,False,0.0,,,,,,
92,103,20,14.49,92.88,0.0,0.17,53.191,,2065.701063517517,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.85173,0.4840165537797911,391.0,,,,,15.42905,1.6506924906976623,0.7989624906976623,False,0.0,,,,,,
93,103,21,8.58,92.95,0.0,0.13,50.717,,2012.4553171510327,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.46927,0.57960331928141,391.0,,,,,15.42905,1.1162552453979184,0.6469852453979184,False,0.0,,,,,,
94,103,22,11.02,92.93,0.0,0.14,48.735,,1916.7923680884014,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.6629,0.49585164436720747,391.0,,,,,15.42905,1.314890731256967,0.651990731256967,False,0.0,,,,,,
95,103,23,9.8,92.94,0.0,0.15,47.15,,1862.6491484247524,25.270000000000003,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.5526,0.5440589367832219,391.0,,,,,15.42905,1.2119987528679013,0.6593987528679013,False,0.0,,,,,,
