,dd,ts_c,par,td,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,f_LS,f_LA,c_i,td_dd,td_dd_flag,o3_ppb,o3_nmol_m3,canopy_height,o3_ppb_i,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves,f_LS_0,f_LS_1,f_LS_2,fO3_d_0,fO3_d_1,fO3_d_2,fO3_h_0,fO3_h_1,fO3_h_2,O3up_0,O3up_1,O3up_2,leaf_pop_distribution_0_0,leaf_pop_distribution_0_1,leaf_pop_distribution_0_2,leaf_pop_distribution_1_0,leaf_pop_distribution_1_1,leaf_pop_distribution_1_2,leaf_pop_distribution_2_0,leaf_pop_distribution_2_1,leaf_pop_distribution_2_2,leaf_pop_distribution_3_0,leaf_pop_distribution_3_1,leaf_pop_distribution_3_2,growing_populations_0,growing_populations_1,growing_populations_2,layer_lai_0,layer_lai_1,layer_lai_2,layer_lai_3
1198,120,1.22,694.4442013129103,330.3295833333333,0.24552338870196658,5.657142677307118,0.29134818580542243,16.13079727325653,0.0,0.0,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,20.86,5.121617888323023,5.121617888323023,-0.029590760260499813,0.00520109953068303,0.000738738130433724,0.004264509920485921,5.639023231413167e-09,0.000492492086955816,0.0,0.001088958959498119,1,1.0,1.0,1.0,0.0,222.8241666666666,0.0,5.64997949602092,250.58860289420417,0.10326097950718599,27.8228388682021,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676654040404039,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016117264075321037,8005.282880137838,1117.5782914617503,376.76147309173854,2281.8227102511137,126.85573182224516,90.0,200.0,0.0,0.24552338870196658,,,0.0,0.029590760260499813,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.10868463358586565,0.0,0.0,0.24552338870196658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.24552338870196658,0.0,0.0,0.0
1199,120,0.69,694.4442013129103,330.3295833333333,0.24552338870196658,5.657142677307118,0.29134818580542243,16.13079727325653,0.0,0.0,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,20.86,5.121617888323023,5.121617888323023,-0.02780174511953989,0.00520109953068303,0.000738738130433724,0.004264509920485921,5.639023231413167e-09,0.000492492086955816,0.0,0.001088958959498119,1,1.0,1.0,1.0,0.0,222.8241666666666,0.0,6.882962265945934,305.8648486851779,0.10326097950718599,27.118761782120522,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676654040404039,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02507129967272161,8005.282880137838,718.4431873682681,242.20380413040334,2147.2650412897783,81.55011331430048,90.0,200.0,0.0,0.24552338870196658,,,0.0,0.02780174511953989,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.13265890236907366,0.0,0.0,0.24552338870196658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.24552338870196658,0.0,0.0,0.0
1200,121,0.52,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,0.0,0.0,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,20.86,5.651297900349933,5.651297900349933,-0.030067842551768684,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,0.0,0.0,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,7.694544744942736,342.14232606124193,0.10882302145231186,26.233219675479454,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03248451145937712,7254.9705789640375,550.5440614852489,186.9310598320122,2046.2320490653653,66.32994185411556,90.0,200.0,0.0,0.2709155273417993,,,0.0,0.030067842551768684,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.14816685107442815,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1201,121,2.12,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,0.0,0.0,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,20.86,5.651297900349933,5.651297900349933,-0.03627728531267875,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,0.0,0.0,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,11.879597691068362,525.1627535164154,0.10882302145231186,25.272944596063272,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08963318902679984,7254.9705789640375,199.5260357060633,67.74682705321247,1927.0478162865656,24.03903932967946,90.0,200.0,0.0,0.2709155273417993,,,0.0,0.03627728531267875,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.2401017719799898,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1202,121,5.14,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,0.0,0.0,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,20.86,5.651297900349933,5.651297900349933,-0.051374917263659094,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,0.0,0.0,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,14.434287195672916,631.1735741661739,0.10882302145231186,25.751458534711052,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.138961521242891,7254.9705789640375,128.6986117757725,43.69816983086,1902.9991590642132,15.505700693169874,90.0,200.0,0.0,0.2709155273417993,,,0.0,0.051374917263659094,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.2944466916299265,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1203,121,4.67,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,0.0,0.0,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,20.86,5.651297900349933,5.651297900349933,-0.04869389555172217,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,0.0,0.0,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,13.894109155777462,608.5808267164163,0.10882302145231186,25.84708473974386,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12452396059427896,7254.9705789640375,143.6201899526736,48.76462430400318,1908.0656135373565,17.30346309237797,90.0,200.0,0.0,0.2709155273417993,,,0.0,0.04869389555172217,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.28258321765682165,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1204,121,4.88,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,0.0,0.0,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,20.86,5.651297900349933,5.651297900349933,-0.04987533794791039,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,0.0,0.0,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,14.94351776674682,654.0519591397325,0.10882302145231186,25.530024450375947,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1564069070266306,7254.9705789640375,114.34376661616706,38.82414319587945,1898.1251324292327,13.776218692777846,90.0,200.0,0.0,0.2709155273417993,,,0.0,0.04987533794791039,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.3065822364022529,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1205,121,5.11,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,1204.3671529208232,360.40581026605696,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,159.8693713859647,43.31109505483059,43.31109505483059,1.6554595395553233,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,5.1343513176008415e-05,5.1343513176008415e-05,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,14.889958659101026,651.1690906297465,0.10882302145231186,25.830024411522047,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2087430643778493,946.639653144193,85.67544472681104,29.09013611218633,715.7296955165341,10.322238789977636,90.0,200.0,0.5477628786191613,0.2709155273417993,,,0.0,0.05119977957387597,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.8811084033756365,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1206,121,5.18,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,902.2643233801654,225.55239411899444,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,160.9575485713027,43.60589915083775,43.60589915083775,1.6687006436344347,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,5.175418150435268e-05,0.00010309769468036109,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,14.891852396868142,651.0881178836938,0.10882302145231186,24.453299442353583,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2412275758372264,940.2397565103829,74.13810304290134,25.17276117438568,708.4389163391916,8.932211621252469,90.0,200.0,0.7733553196350512,0.2709155273417993,,,0.0,0.051609298256735096,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1.9256241117377346,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1207,121,5.85,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,676.3756491403069,176.2361242315813,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,172.37783018060145,46.69983076541277,46.69983076541277,1.8004960482330459,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,5.5841771041191394e-05,0.0001589394657215525,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,14.88388823872228,649.1772073964664,0.10882302145231186,24.723215706594754,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2388213157291244,877.9475070467658,74.88508644887516,25.426391009895866,675.1904157729153,9.022208715673148,90.0,200.0,0.8483412467655221,0.2709155273417993,,,0.0,0.05568544479071275,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0214291098164874,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1208,121,6.43,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,553.2331962466458,145.03218630116422,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,183.01008027392257,49.58027240627475,49.58027240627475,1.9222971736351002,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,5.961939141638513e-05,0.00021855885713793763,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,16.09441303760774,700.5193054178825,0.10882302145231186,27.797333866362592,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22017279989133384,826.9418058867128,81.2278123502826,27.579992434231304,648.9778512903108,9.786384863721967,90.0,200.0,0.8834994554620683,0.2709155273417993,,,0.0,0.05945248990624021,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.2572093423043498,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1209,121,7.82,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,480.0673412884064,122.12601002578286,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,211.26662671319679,57.23540958572877,57.23540958572877,2.2457853593491968,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,6.965226720020293e-05,0.00028821112433814056,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,17.33343308527534,750.7160536086755,0.10882302145231186,29.489221457856157,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24002444578317544,716.3397675802263,74.50972260702613,25.298940428392623,582.0962778868941,8.976984611835187,90.0,200.0,0.9023657130432262,0.2709155273417993,,,0.0,0.0694572791551298,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.7216831557855468,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1210,121,8.51,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,436.4870661442851,105.96291237024265,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,226.820753418722,61.449264024497296,61.449264024497296,2.4242937833762825,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,7.518864510740631e-05,0.00036339976944554686,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,17.200834832739563,743.1481774406716,0.10882302145231186,27.199664935395962,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2989778184316746,667.2171042383028,59.81766462817593,20.310416963639156,546.9692173229885,7.20687497006487,90.0,200.0,0.912705047314813,0.2709155273417993,,,0.0,0.07497815824875101,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.9297611478389554,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1211,121,8.92,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,414.48271108503013,96.88274101187316,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,236.67826606601164,64.11981726161623,64.11981726161623,2.536419876813529,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,7.866619766499765e-05,0.0004420659671105445,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,17.083183769095008,736.9923510943012,0.10882302145231186,26.656482207159026,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3152200741613633,639.427898440747,56.73545671794548,19.263887845283694,528.4553067327267,6.8355283590119065,90.0,200.0,0.9176264018048151,0.2709155273417993,,,0.0,0.07844597557155243,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.020162128293894,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1212,121,9.18,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,411.12459271373484,95.43627386567917,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,243.22392559757824,65.89313806541047,65.89313806541047,2.6099555617513372,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,8.094688186071369e-05,0.0005230128489712582,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,16.712200196007725,720.3236394671368,0.10882302145231186,26.60917939439103,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30078251351275115,622.2195694990323,59.45875864040687,20.188554461857315,518.4074942647271,7.16363372024448,90.0,200.0,0.9183583443573173,0.2709155273417993,,,0.0,0.08072027510571145,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.9899513982139205,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1213,121,9.51,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,426.02943901026583,101.73162787861114,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,251.76331156333345,68.2065903174982,68.2065903174982,2.7060840098945755,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,8.392827290404741e-05,0.0006069411218753056,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,17.476626394225242,752.3922508064305,0.10882302145231186,28.10061461860518,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29657155832357257,601.1149334565339,60.303000649499886,20.475207364966856,505.07102721944506,7.265348600653632,90.0,200.0,0.9150705760182258,0.2709155273417993,,,0.0,0.08369331989364666,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.194153269202288,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1214,121,9.82,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,461.0267970265667,115.33820761415659,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,260.0172012138978,70.44269718480186,70.44269718480186,2.7993060542888757,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,8.681952282607139e-05,0.000693760644701377,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,18.745131918131463,806.1190281196551,0.10882302145231186,29.88086402392414,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3073997288100317,582.033363833857,58.178824501376575,19.75396718381342,491.87196131694947,7.009426340748023,90.0,200.0,0.9069746253053511,0.2709155273417993,,,0.0,0.0865764759058415,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.520894647344199,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1215,121,10.05,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,521.7420661332187,135.71830271410687,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,266.3096461578945,72.14741822507396,72.14741822507396,2.870342325653049,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,8.90226885619979e-05,0.0007827833332633749,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,17.01924327750371,731.3041930915538,0.10882302145231186,26.881711052275406,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3182278992964907,568.2809033040485,56.19920476408967,19.081809510262115,482.1105552584925,6.770920340495728,90.0,200.0,0.891829522709468,0.2709155273417993,,,0.0,0.08877347398926956,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.266122953342249,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1216,121,10.09,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,622.5672821053895,163.39709790212902,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,267.42187676448214,72.44873876638334,72.44873876638334,2.882861762387974,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,8.941097462372095e-05,0.0008721943078870959,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,19.812381831272706,851.2030476004544,0.10882302145231186,31.269158545553285,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3194310293505417,565.9173741065076,55.98753167646598,19.00993828800124,480.4683739311271,6.745417815672769,90.0,200.0,0.8641796736112008,0.2709155273417993,,,0.0,0.08916067306354558,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.815054457649543,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1217,121,9.89,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,800.7131515252477,203.56855334777202,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,261.95881376008947,70.96871017164683,70.96871017164683,2.8207552825125117,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,8.74847633261269e-05,0.0009596790712132228,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,19.42766735535004,835.2642805783053,0.10882302145231186,31.364971804319637,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29777468837762366,577.7193907122772,60.05935216202714,20.392479254401326,489.6680347644957,7.235993656812605,90.0,200.0,0.8089597772122752,0.2709155273417993,,,0.0,0.0872398540983251,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.6491150562383057,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1218,121,9.29,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,1130.0461863002217,287.3319893459788,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,246.1910963702061,66.69699069999012,66.69699069999012,2.6416474340978353,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,8.192979447592135e-05,0.0010416088656891441,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,19.14493720400737,824.8572761064993,0.10882302145231186,32.59621540689171,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2532588763777365,614.7203879770557,70.61610289834545,23.976905536647642,517.3762411157744,8.50787852760627,90.0,200.0,0.6684301683100772,0.2709155273417993,,,0.0,0.0817004361061186,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.3623822227598645,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
1219,121,7.75,694.4442013129103,337.3116666666666,0.2709155273417993,5.657142677307118,0.2996999601275915,16.197515751992622,489.7082130628589,489.7082104584085,0.0,NA,0.0,0.0,"[100000, 100000, 100000, 100000]",0.0,209.84977202602272,56.851561650986305,56.851561650986305,2.228366344250233,0.0056708564096452545,0.0008422710327474008,0.0047111554236850565,7.3791705292965445e-09,0.0005615140218316005,6.911202238607297e-05,0.001110720888075217,1,1.0,1.0,1.0,0.0,229.80624999999992,0.0,17.6261086273059,763.5821533898969,0.10882302145231186,31.95384480016495,0.0,0.0,0.12000000000000004,-0.015600329309258809,0.06607020548895037,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888232323232322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20513367421569625,721.176319688462,87.18293055778135,29.601986014453548,589.3170156454697,10.503861759889269,90.0,200.0,0.05602345658328358,0.2709155273417993,,,0.0,0.06891854672938864,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.6899815149379886,0.0,0.0,0.2709155273417993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0.2709155273417993,0.0,0.0,0.0
