,dd,hr,Ts_C,P,precip,u,O3,uh,O3_nmol,td,Tleaf_C,u_,Rn,R,PAR,PPFD,Idrctt,Idfuse,VPD,RH,CO2,h,SWP,SWC,Hd,VPD_dd,esat,eact,is_daylight,sinB,leaf_fphen,LAI,V_cmax_25,J_max_25,snow_depth
11,1,11,4.26,91.98,0.01,0.73,32.813,,1308.4996857059093,3.7691666666666674,,,2.5880417665582445,995.7111111111111,448.07,2047.6799,310.872989408598,137.19701059140195,0.22352,0.730222816017034,391.0,,,,,0.7434499999999999,0.8285355963019956,0.6050155963019956,True,0.4071801312090291,,,,,
12,1,12,5.84,92.0,0.023,0.76,33.73,,1337.7406459990475,3.7691666666666674,,,2.8437271195572897,1087.111111111111,489.2,2235.6440000000002,348.158634478396,141.04136552160398,0.33012,0.6431537667504971,391.0,,,,,1.07357,0.9251043425451652,0.5949843425451651,True,0.44536840890145535,,,,,
13,1,13,5.34,92.02,0.023,0.71,34.18,,1358.3168037653422,3.7691666666666674,,,2.716518679859996,1042.3333333333333,469.05,2143.5585,331.79005853933916,137.25994146066083,0.30124,0.6628631428327302,391.0,,,,,1.3748099999999999,0.8935243762165713,0.5922843762165713,True,0.4359499873306043,,,,,
14,1,14,5.59,92.01,0.023,0.65,34.286,,1361.1592757543544,3.7691666666666674,,,2.2279099483636355,873.1555555555556,392.92,1795.6444000000001,267.13493260131526,125.78506739868476,0.32003,0.6480067248816466,391.0,,,,,1.69484,0.9091935063031923,0.5891635063031924,True,0.3795667163618519,,,,,
15,1,15,3.38,92.03,0.007,0.59,33.939,,1358.4466948847814,3.7691666666666674,,,1.0838256362897203,472.84444444444443,212.78,972.4046000000001,131.6053481903362,81.17465180966379,0.19115,0.7545275337282689,391.0,,,,,1.8859899999999998,0.7787024056229687,0.5875524056229686,True,0.28006102273395794,,,,,
16,1,16,5.02,92.01,0.007,0.51,32.965,,1311.3970775948178,3.7691666666666674,,,0.19239273195559886,165.86666666666667,74.64,341.1048,33.55308920395001,41.08691079604999,0.29237,0.6654099416304726,391.0,,,,,2.1783599999999996,0.873815562317459,0.581445562317459,True,0.1442140550267293,,,,,
17,1,17,4.2,92.02,0.007,0.41,31.466,,1255.601969620327,3.7691666666666674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.25039,0.6965156038843565,391.0,,,,,2.1783599999999996,0.8250506556672793,0.5746606556672793,False,0.0,,,,,
18,1,18,3.48,91.97,0.0,0.05,28.44,,1137.189636111941,3.7691666666666674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1963,0.7496903795433253,391.0,,,,,2.1783599999999996,0.7842287469489292,0.5879287469489292,False,0.0,,,,,
19,1,19,3.42,92.02,0.0,0.01,27.045,,1082.2324112437357,3.7691666666666674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,2.1783599999999996,0.7809088041159119,0.7809088041159119,False,0.0,,,,,
20,1,20,3.45,92.0,0.0,0.05,25.921,,1036.916522958762,3.7691666666666674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03397,0.9565915884892179,391.0,,,,,2.1783599999999996,0.7825672218289351,0.7485972218289352,False,0.0,,,,,
21,1,21,3.19,92.01,0.0,0.19,24.634,,986.4671005893777,3.7691666666666674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.13065,0.8299485680498591,391.0,,,,,2.1783599999999996,0.7682969705206981,0.6376469705206982,False,0.0,,,,,
22,1,22,3.38,91.98,0.0,0.23,24.125,,965.1056650011327,3.7691666666666674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.13021,0.8327859281546319,391.0,,,,,2.1783599999999996,0.7787024056229687,0.6484924056229686,False,0.0,,,,,
23,1,23,3.28,91.99,0.0,0.27,24.413,,977.0864429093713,3.7691666666666674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.10994,0.8578136155464168,391.0,,,,,2.1783599999999996,0.7732104619053026,0.6632704619053026,False,0.0,,,,,
24,2,0,2.62,91.87,0.003,0.32,24.991,,1001.305779765173,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05912,0.9198713155025459,391.0,,,,,0.0,0.7378131860117876,0.6786931860117876,False,0.0,,,,,
25,2,1,3.01,91.98,0.003,0.3,25.725,,1030.491481094925,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07699,0.8985040712469697,391.0,,,,,0.0,0.7585525936448109,0.6815625936448109,False,0.0,,,,,
26,2,2,2.82,91.93,0.003,0.28,26.568,,1064.4141526548221,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06619,0.9115562616951325,391.0,,,,,0.0,0.7483853720863941,0.6821953720863941,False,0.0,,,,,
27,2,3,1.62,91.78,0.0,0.28,27.281,,1095.9617986667931,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00582,0.9915272160856569,391.0,,,,,0.0,0.6869052791665875,0.6810852791665875,False,0.0,,,,,
28,2,4,2.3,91.85,0.0,0.23,27.385,,1098.260895477195,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.04404,0.938932722624081,391.0,,,,,0.0,0.7211718270801195,0.6771318270801195,False,0.0,,,,,
29,2,5,1.96,91.82,0.0,0.18,27.01,,1084.2062013190205,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03409,0.951566687128109,391.0,,,,,0.0,0.7038543923305436,0.6697643923305436,False,0.0,,,,,
30,2,6,1.87,91.77,0.007,0.1,25.139,,1008.8830908124676,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.04941,0.9293468924119513,391.0,,,,,0.0,0.6993322967206312,0.6499222967206313,False,0.0,,,,,
31,2,7,1.7,91.78,0.007,0.1,21.968,,882.2653501552597,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0366,0.9470225921319683,391.0,,,,,0.0,0.6908605285326834,0.6542605285326835,False,0.0,,,,,
32,2,8,1.79,91.77,0.007,0.1,20.838,,836.517880329781,7.581666666666667,,,0.0,84.57777777777778,38.06,173.93420000000003,2.6349196346865145,35.42508036531349,0.03602,0.948197573238939,391.0,,,,,0.03602,0.6953342198839946,0.6593142198839945,True,0.047651111724367035,,,,,
33,2,9,6.37,91.71,0.02,0.11,21.93,,865.3640091215713,7.581666666666667,,,1.0880016644146318,475.6666666666667,214.05,978.2085000000001,116.46963082893366,97.58036917106635,0.29727,0.690230555041569,391.0,,,,,0.33329,0.9596491998747378,0.6623791998747379,True,0.20145693673099752,,,,,
34,2,10,3.38,91.76,0.02,0.58,27.907,,1113.7319917769025,7.581666666666667,,,1.9948587721201607,785.5999999999999,353.52,1615.5864,229.44484269177104,124.07515730822895,0.09297,0.8806090756511492,391.0,,,,,0.42626,0.7787024056229687,0.6857324056229687,True,0.3243345003883451,,,,,
35,2,11,4.88,91.74,0.02,0.74,31.238,,1239.6717027000514,7.581666666666667,,,2.571006449938656,987.2444444444444,444.26,2030.2682,308.52623372622253,135.73376627377746,0.16725,0.8067176036225927,391.0,,,,,0.59351,0.8653141886414951,0.6980641886414951,True,0.407909899797937,,,,,
36,2,12,6.13,91.55,0.071,0.9,32.662,,1287.7088443266798,7.581666666666667,,,2.7823253750756907,1061.9777777777776,477.89,2183.9573,340.6112408084136,137.2787591915864,0.23601,0.7499544237456774,391.0,,,,,0.82952,0.9438679281410409,0.7078579281410409,True,0.4464876096048871,,,,,
37,2,13,6.31,91.67,0.071,0.97,32.856,,1296.2198197921314,7.581666666666667,,,2.657664956783923,1019.0,458.55,2095.5735,324.87369763553863,133.67630236446138,0.24948,0.7389508889467915,391.0,,,,,1.079,0.9556822430594281,0.706202243059428,True,0.4374386226385317,,,,,
38,2,14,6.23,91.62,0.071,1.03,32.732,,1290.993061627666,7.581666666666667,,,2.1866279329173226,855.4444444444443,384.95,1759.2215,262.285726092586,122.66427390741397,0.24724,0.7398611303208155,391.0,,,,,1.3262399999999999,0.9504154465840035,0.7031754465840034,True,0.3813796124064699,,,,,
39,2,15,3.96,91.36,0.277,1.1,32.569,,1291.4116739850992,7.581666666666667,,,1.3075485842563472,547.2666666666667,246.27,1125.4539000000002,152.99740705313536,93.27259294686466,0.11226,0.8616192242464266,391.0,,,,,1.4385,0.8112398516966772,0.6989798516966772,True,0.282130907814122,,,,,
40,2,16,5.42,91.51,0.277,1.09,32.339,,1277.6655611442304,7.581666666666667,,,0.29227635992701984,196.3777777777778,88.37,403.8509,40.29368870382025,48.07631129617976,0.18986,0.788695179397347,391.0,,,,,1.6283599999999998,0.8985123929426164,0.7086523929426164,True,0.14645614406321722,,,,,
41,2,17,4.7,91.44,0.277,1.07,32.018,,1267.2911668476308,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.13706,0.8396004299312989,391.0,,,,,1.6283599999999998,0.8544910684068259,0.7174310684068259,False,0.0,,,,,
42,2,18,4.07,91.15,0.433,0.95,32.673,,1292.0446372385707,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.09479,0.8840552094199077,391.0,,,,,1.6283599999999998,0.8175442771145548,0.7227542771145548,False,0.0,,,,,
43,2,19,4.02,91.31,0.433,0.96,33.337,,1320.8546433301274,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07453,0.9085154738536603,391.0,,,,,1.6283599999999998,0.8146732910960364,0.7401432910960364,False,0.0,,,,,
44,2,20,4.05,91.24,0.433,0.98,32.747,,1296.34310388076,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06147,0.9247055481092069,391.0,,,,,1.6283599999999998,0.8163948133808853,0.7549248133808852,False,0.0,,,,,
45,2,21,4.1,91.02,0.553,1.03,31.702,,1251.7232793213407,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0501,0.9388480846536074,391.0,,,,,1.6283599999999998,0.819271149827614,0.7691711498276139,False,0.0,,,,,
46,2,22,4.09,91.12,0.553,0.88,31.028,,1226.5012493259335,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.04606,0.943739743706224,391.0,,,,,1.6283599999999998,0.8186951683882673,0.7726351683882673,False,0.0,,,,,
47,2,23,4.1,91.08,0.553,0.81,31.257,,1234.966426477508,7.581666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.04455,0.945622398629106,391.0,,,,,1.6283599999999998,0.819271149827614,0.774721149827614,False,0.0,,,,,
48,3,0,2.26,91.02,0.013,0.85,32.204,,1280.039392922953,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.7191151425106258,0.7191151425106258,False,0.0,,,,,
49,3,1,3.49,91.02,0.013,0.85,32.76,,1296.349604676517,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0.9383269225655508,391.0,,,,,0.0,0.7847832800534918,0.7363832800534919,False,0.0,,,,,
50,3,2,2.87,91.02,0.013,0.86,32.449,,1286.927224469753,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05479,0.9270487229644112,391.0,,,,,0.0,0.751049223898727,0.696259223898727,False,0.0,,,,,
51,3,3,0.66,91.08,0.08,0.88,31.552,,1262.2837786036853,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.6409789430153906,0.6409789430153906,False,0.0,,,,,
52,3,4,1.72,91.03,0.08,0.99,31.134,,1240.0766002653443,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06048,0.9125825203324506,391.0,,,,,0.0,0.6918524788178144,0.6313724788178144,False,0.0,,,,,
53,3,5,1.19,91.05,0.08,1.1,31.646,,1263.182297727157,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05885,0.9116348582604461,391.0,,,,,0.0,0.6659865965411286,0.6071365965411286,False,0.0,,,,,
54,3,6,0.58,91.35,0.03,1.21,31.003,,1244.3606406073318,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05275,0.9172259748109857,391.0,,,,,0.0,0.6372772120184491,0.5845272120184491,False,0.0,,,,,
55,3,7,0.61,91.14,0.03,1.22,29.638,,1186.7092211453332,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06244,0.9022332807197312,391.0,,,,,0.0,0.6386631407872312,0.5762231407872311,False,0.0,,,,,
56,3,8,0.58,91.23,0.03,1.22,27.58,,1105.5182861326637,9.26875,,,0.0,81.8,36.81,168.22170000000003,2.562741812593195,34.24725818740681,0.06905,0.8916484087336217,391.0,,,,,0.06905,0.6372772120184491,0.5682272120184491,True,0.04745217453315542,,,,,
57,3,9,2.22,91.38,0.073,1.23,25.504,,1017.8861851309362,9.26875,,,1.0908849895671902,474.6888888888889,213.61,976.1977000000002,116.43017495358197,97.17982504641805,0.15612,0.7822787386820279,391.0,,,,,0.22517,0.7170636393291597,0.5609436393291597,True,0.2015563318140023,,,,,
58,3,10,1.12,91.36,0.073,1.37,25.057,,1003.8371144157696,9.26875,,,1.9864723320981792,784.1333333333333,352.86,1612.5702,229.33913728168142,123.5208627183186,0.10169,0.846536942943848,391.0,,,,,0.32686000000000004,0.6626350468360067,0.5609450468360067,True,0.32478658626575935,,,,,
59,3,11,1.67,91.37,0.073,1.49,26.836,,1073.0734855990286,9.26875,,,2.5643821273718745,985.5777777777778,443.51,2026.8407000000002,308.39837242456895,135.11162757543102,0.12901,0.8128594629496109,391.0,,,,,0.45587000000000005,0.6893749586988894,0.5603649586988895,True,0.4087449996951635,,,,,
60,3,12,2.26,91.15,0.234,1.6,29.572,,1177.1018887008618,9.26875,,,2.6361359511411546,1011.4222222222222,455.14,2079.9898000000003,324.86648388990017,130.27351611009982,0.16163,0.7752376630038607,391.0,,,,,0.6175,0.7191151425106258,0.5574851425106258,True,0.44770994497483935,,,,,
61,3,13,2.26,91.33,0.234,1.66,31.984,,1275.6247015451784,9.26875,,,2.52288521499218,971.4222222222222,437.14,1997.7298,310.20472454810823,126.93527545189173,0.1438,0.8000320233864701,391.0,,,,,0.7613000000000001,0.7191151425106258,0.5753151425106258,True,0.4390260254765936,,,,,
62,3,14,2.27,91.25,0.234,1.72,33.923,,1351.724055977986,9.26875,,,2.0804082903588785,817.2222222222222,367.75,1680.6175,251.11451470726306,116.63548529273694,0.12892,0.8208520905768142,391.0,,,,,0.8902200000000001,0.7196288274593442,0.5907088274593442,True,0.3832850359633761,,,,,
63,3,15,1.35,91.16,0.357,1.8,34.958,,1396.2556290606137,9.26875,,,1.304038052463568,545.8444444444444,245.63,1122.5291,153.0767831661344,92.5532168338656,0.06808,0.898946656649257,391.0,,,,,0.9583000000000002,0.6737035880515423,0.6056235880515423,True,0.28428563275417223,,,,,
64,3,16,1.96,91.15,0.357,1.71,34.894,,1390.4566198734697,9.26875,,,0.30766716839187125,200.42222222222222,90.19,412.1683,41.66312783973055,48.52687216026945,0.09027,0.8717490421547196,391.0,,,,,1.0485700000000002,0.7038543923305436,0.6135843923305436,True,0.14877446157343993,,,,,
65,3,17,1.65,91.16,0.357,1.6,34.19,,1364.090172748405,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06784,0.9014506606868299,391.0,,,,,1.0485700000000002,0.6883861472111759,0.6205461472111758,False,0.0,,,,,
66,3,18,1.86,91.35,0.013,1.48,33.687,,1345.794637371008,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07452,0.8933648418159139,391.0,,,,,1.0485700000000002,0.6988314292304502,0.6243114292304501,False,0.0,,,,,
67,3,19,1.5,91.2,0.013,1.27,31.251,,1248.060231959673,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05025,0.9262125275459435,391.0,,,,,1.0485700000000002,0.6810099103379375,0.6307599103379374,False,0.0,,,,,
68,3,20,1.67,91.27,0.013,1.11,29.308,,1170.6371152300392,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05135,0.9255122348846021,391.0,,,,,1.0485700000000002,0.6893749586988894,0.6380249586988894,False,0.0,,,,,
69,3,21,1.47,91.69,0.01,1.02,29.057,,1166.8014887114275,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03344,0.9507904628474949,391.0,,,,,1.0485700000000002,0.6795430710182511,0.646103071018251,False,0.0,,,,,
70,3,22,1.7,91.43,0.01,1.09,27.771,,1111.0686358938526,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05897,0.9146426846454143,391.0,,,,,1.0485700000000002,0.6908605285326834,0.6318905285326835,False,0.0,,,,,
71,3,23,1.57,91.54,0.01,1.17,26.183,,1049.2921583072425,9.26875,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06622,0.903249855031996,391.0,,,,,1.0485700000000002,0.6844434188899614,0.6182234188899614,False,0.0,,,,,
72,4,0,-0.42,91.96,0.003,1.26,28.739,,1165.4512010034107,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.5925743745485592,0.5925743745485592,False,0.0,,,,,
73,4,1,0.81,91.75,0.003,1.2,32.832,,1322.4298564757073,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06859,0.8941464882438829,391.0,,,,,0.0,0.6479709445826328,0.5793809445826328,False,0.0,,,,,
74,4,2,0.18,91.84,0.003,1.15,34.707,,1402.5489931067098,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06312,0.8980374027985836,391.0,,,,,0.0,0.6190505315916285,0.5559305315916285,False,0.0,,,,,
75,4,3,-1.35,92.14,0.0,1.09,34.062,,1388.753899399407,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02027,0.9633793800240377,391.0,,,,,0.0,0.5535132942398355,0.5332432942398355,False,0.0,,,,,
76,4,4,-0.75,92.0,0.0,1.06,31.808,,1292.0326188848235,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05609,0.9030329016304429,391.0,,,,,0.0,0.5784436261692812,0.5223536261692813,False,0.0,,,,,
77,4,5,-1.06,92.06,0.0,1.03,28.766,,1170.5615574074534,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05322,0.9058788835098667,391.0,,,,,0.0,0.5654416562895225,0.5122216562895224,False,0.0,,,,,
78,4,6,-2.12,92.26,0.0,1.01,24.647,,1009.058956316355,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.960605445364366,391.0,,,,,0.0,0.5229149102085897,0.5023149102085898,False,0.0,,,,,
79,4,7,-1.62,92.17,0.0,0.93,20.869,,851.9807812545779,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05037,0.9071706049749722,391.0,,,,,0.0,0.5426082975809517,0.4922382975809517,False,0.0,,,,,
80,4,8,-1.87,92.21,0.0,0.87,18.926,,773.7051225726126,9.587916666666668,,,0.0,84.93333333333332,38.22,174.6654,2.5510355310227797,35.66896446897722,0.05131,0.9036759438642626,391.0,,,,,0.05131,0.532681056616795,0.48137105661679497,True,0.04735234441857944,,,,,
81,4,9,2.5,92.32,0.01,0.88,18.715,,753.848407453185,9.587916666666668,,,1.1382530084295208,495.35555555555555,222.91,1018.6987,121.03938063100031,101.87061936899968,0.26616,0.6361615028747789,391.0,,,,,0.31747000000000003,0.7315333646741526,0.46537336467415263,True,0.2017591355621295,,,,,
82,4,10,-0.59,92.27,0.01,1.0,18.928,,770.654144930547,9.587916666666668,,,2.089481906153593,820.2666666666667,369.12,1686.8784,239.50117919503987,129.61882080496014,0.09563,0.8366017623481252,391.0,,,,,0.4131,0.5852572302752909,0.48962723027529087,True,0.32534418411574023,,,,,
83,4,11,0.95,92.29,0.01,1.06,19.769,,800.5467580395363,9.587916666666668,,,2.696509785095583,1032.1777777777777,464.48,2122.6736,322.6368065300387,141.8431934699613,0.13908,0.787520590414655,391.0,,,,,0.55218,0.6545575416997607,0.5154775416997607,True,0.4096853732544326,,,,,
84,4,12,3.31,92.31,0.037,1.11,21.281,,854.6038997173466,9.587916666666668,,,2.872485132615816,1095.622222222222,493.03,2253.1471,351.51651731596155,141.51348268403845,0.23424,0.6976980622040451,391.0,,,,,0.78642,0.7748544442282247,0.5406144442282247,True,0.4490349903188097,,,,,
85,4,13,2.77,92.32,0.037,1.07,22.7,,913.4712072912986,9.587916666666668,,,2.7547994658183836,1053.8666666666666,474.24,2167.2768,336.322442945559,137.91755705444103,0.20186,0.7293121684892503,391.0,,,,,0.98828,0.7457298648165632,0.5438698648165632,True,0.4407114239342513,,,,,
86,4,14,3.04,92.31,0.037,1.04,23.718,,953.400239964281,9.587916666666668,,,2.274915603680135,887.4666666666667,399.36,1825.0752000000002,272.5288022060086,126.8311977939914,0.21233,0.7206805477895796,391.0,,,,,1.20061,0.7601690405723871,0.5478390405723871,True,0.385281911394521,,,,,
87,4,15,1.46,92.36,0.03,1.0,24.121,,975.7066748410596,9.587916666666668,,,1.449041573180243,598.2666666666668,269.22,1230.3354000000002,167.64063409736505,101.57936590263498,0.12531,0.8154640684319524,391.0,,,,,1.32592,0.6790547452477678,0.5537447452477677,True,0.2865238823776009,,,,,
88,4,16,2.69,92.32,0.03,0.88,23.267,,936.5594121674427,9.587916666666668,,,0.36274827885340316,222.7111111111111,100.22,458.0054,46.4107150902037,53.8092849097963,0.18552,0.7498038949851011,391.0,,,,,1.51144,0.7414983538171089,0.5559783538171089,True,0.1511675333556347,,,,,
89,4,17,2.07,92.34,0.03,0.75,21.67,,874.4302683332769,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.15099,0.787163099596314,391.0,,,,,1.51144,0.7094164579244416,0.5584264579244416,False,0.0,,,,,
90,4,18,-0.52,92.39,0.0,0.32,19.673,,801.8226253470348,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00756,0.987148549301443,391.0,,,,,1.51144,0.5882604366874248,0.5807004366874248,False,0.0,,,,,
91,4,19,0.8,92.37,0.0,0.17,18.803,,762.5058432907354,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.04023,0.9378689871349754,391.0,,,,,1.51144,0.6475027227931553,0.6072727227931554,False,0.0,,,,,
92,4,20,0.14,92.38,0.0,0.06,17.616,,716.1729443176642,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,1.51144,0.6172534652297307,0.6172534652297307,False,0.0,,,,,
93,4,21,-1.12,92.39,0.0,0.03,15.838,,646.9413276727396,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01275,0.9773516624984891,391.0,,,,,1.51144,0.562955227912402,0.550205227912402,False,0.0,,,,,
94,4,22,-0.72,92.39,0.0,0.02,13.958,,569.3110613454995,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02877,0.9503722346382346,391.0,,,,,1.51144,0.5797158060670035,0.5509458060670035,False,0.0,,,,,
95,4,23,-0.92,92.39,0.0,0.02,12.363,,504.6255600847356,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01967,0.9655686167357247,391.0,,,,,1.51144,0.5712811433982913,0.5516111433982913,False,0.0,,,,,
96,5,0,-1.71,92.33,0.0,0.02,11.038,,451.5603176831423,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391.0,,,,,0.0,0.539015789439478,0.539015789439478,False,0.0,,,,,
97,5,1,-1.31,92.38,0.0,0.0,9.486,,387.7074157826002,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01947,0.9649280966010714,391.0,,,,,0.0,0.5551452334518798,0.5356752334518798,False,0.0,,,,,
98,5,2,-1.51,92.36,0.0,0.02,7.296,,298.3536937854752,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03128,0.9428182737030102,391.0,,,,,0.0,0.5470279060400913,0.5157479060400914,False,0.0,,,,,
99,5,3,-1.76,92.29,0.0,0.08,4.418,,180.6936570949904,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07335,0.8634152129093916,391.0,,,,,0.0,0.5370290613063713,0.46367906130637127,False,0.0,,,,,
100,5,4,-1.72,92.32,0.0,0.06,2.392,,97.84880265148635,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07091,0.8683482357166993,391.0,,,,,0.0,0.5386179242338842,0.4677079242338842,False,0.0,,,,,
101,5,5,-1.74,92.31,0.0,0.06,1.841,,75.30660788993849,9.587916666666668,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06809,0.8733970035550024,391.0,,,,,0.0,0.53782297348374,0.46973297348374,False,0.0,,,,,
