,dd,hr,ts_c,par,td,lai,sai,dvi,photoperiod,o3_ppb_i,u_i,ustar,canopy_height,micro_u,PARsun,PARshade,o3_ppb,o3_nmol_m3,layer_height,A_n,A_n_limit_factor,fst,fst_canopy,fst_acc,fst_acc_day,fst_acc_day_prev,rsto_l,rb_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,fO3_l,f_LS,f_LA,c_i,td_dd,td_dd_flag,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves,f_LS_0,f_LS_1,f_LS_2,fO3_d_0,fO3_d_1,fO3_d_2,fO3_h_0,fO3_h_1,fO3_h_2,gsto_l_0_0,gsto_l_0_1,gsto_l_0_2,gsto_l_0_3,gsto_l_1_0,gsto_l_1_1,gsto_l_1_2,gsto_l_1_3,gsto_l_2_0,gsto_l_2_1,gsto_l_2_2,gsto_l_2_3,O3up_0,O3up_1,O3up_2,fLAI_0_0,fLAI_0_1,fLAI_0_2,fLAI_0_3,fLAI_1_0,fLAI_1_1,fLAI_1_2,fLAI_1_3,fLAI_2_0,fLAI_2_1,fLAI_2_2,fLAI_2_3,leaf_pop_distribution_0_0,leaf_pop_distribution_0_1,leaf_pop_distribution_0_2,leaf_pop_distribution_1_0,leaf_pop_distribution_1_1,leaf_pop_distribution_1_2,leaf_pop_distribution_2_0,leaf_pop_distribution_2_1,leaf_pop_distribution_2_2,leaf_pop_distribution_3_0,leaf_pop_distribution_3_1,leaf_pop_distribution_3_2,growing_populations_0,growing_populations_1,growing_populations_2,layer_lai_0,layer_lai_1,layer_lai_2,layer_lai_3,PARsun_0,PARsun_1,PARsun_2,PARsun_3,PARshade_0,PARshade_1,PARshade_2,PARshade_3,micro_O3_0,micro_O3_1,micro_O3_2,micro_O3_3,micro_u_0,micro_u_1,micro_u_2,micro_u_3,rsto_l_0_0,rsto_l_0_1,rsto_l_0_2,rsto_l_1_0,rsto_l_1_1,rsto_l_1_2,rsto_l_2_0,rsto_l_2_1,rsto_l_2_2,rsto_l_3_0,rsto_l_3_1,rsto_l_3_2,rb_l_0_0,rb_l_0_1,rb_l_0_2,rb_l_1_0,rb_l_1_1,rb_l_1_2,rb_l_2_0,rb_l_2_1,rb_l_2_2,rb_l_3_0,rb_l_3_1,rb_l_3_2,layer_height_0,layer_height_1,layer_height_2,layer_height_3
0,1,0,14.314202880859398,0,-1036.1851259867367,0,0.0,-1,8.853548521210024,38.48402309059567,20.64833248213798,0.6451448650130652,0.001,1.728692869937762,0,0,38.48227424896322,16077.430703906426,0.001,0,NA,0,0,0.0,0.0,0.0,100000,21.000065022899136,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1.0,1,1,0,0.0,0,0,0,0.12000000000000004,-4.0000000000000036,0.0,0.06607020548895037,0.12482448627762405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016183712121213348,0.026905421401517193,1.0,1.0,1.0,1.0,0.01,1.0,100000,45.456748726466145,9.41240407315888,1000000,0.0,90.0,200.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,38.48227424896322,38.48227424896322,38.48227424896322,38.48227424896322,1.728692869937762,1.728692869937762,1.728692869937762,1.728692869937762,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,21.000065022899136,0.00025,0.0005,0.00075,0.001
