,dd,ts_c,par,lai,sai,dvi,photoperiod,PARsun,PARshade,A_n,A_n_limit_factor,fst,fst_acc,rsto_l,gsto_l,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_d,fO3_h,c_i,td_dd,o3_ppb,o3_nmol_m3,canopy_height,o3_ppb_i,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,es,ei_acc,et_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,ustar,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,f_LS,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc
45,101,7.23,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.48011387810772127,A_j,0.5198180778791962,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.4403416343231639,0,0,1e-05,0,0,0,0,1.0,1.0,415.77260740261613,0.0,27.039920377498465,1083.7961353383193,1.0,40.958,0.3553033666268109,0.9016898563044894,0.002424,-0.018605192829890548,0.11813633565591379,0.005745299635868159,0.2823396004855091,8.817222951946898e-05,2.2139441927970688e-05,0,0.014791834608871004,0.011880261989615748,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.06344367409589056,655.161393416427,196.1369847706221,95.71268123672294,243.1055174803776,945.7207349304134,180.0,400.0,1.0,0.0,0,32.007591873848085,128.40610496562275,0.48011387810772127,1.4403416343231639
46,101,9.36,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.6077894720698359,A_j,0.48790023782136355,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.8233684162095076,0,0,1e-05,0,0,0,0,1.0,1.0,422.3605050456995,0.0,25.569684948993924,1017.2489466676998,1.0,38.731,0.3553033666268109,0.9034462971606463,0.002424,-0.018605192829890548,0.11813633565591379,0.005745299635868159,0.2823396004855091,0.00010572077275260784,2.793342130531566e-05,0,0.014897555381623613,0.011908195410921064,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.06344367409589056,655.161393416427,196.1369847706221,95.71268123672294,243.1055174803776,945.7207349304134,180.0,400.0,1.0,0.0,0,40.51929813798906,150.76647974622858,0.6077894720698359,1.8233684162095076
47,101,8.3,0.0,3.0,4.28571414947509,-0.6733095238095237,13.985829248040424,0.0,0.0,-0.5408089751376952,A_j,0.4820633632851121,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.6224269254130856,0,0,1e-05,0,0,0,0,1.0,1.0,418.8576383359692,0.0,25.093666824016562,1001.9639483358209,1.0,37.268,0.3553033666268109,0.9051817252684727,0.002424,-0.018605192829890548,0.11813633565591379,0.005745299635868159,0.2823396004855091,0.00010124133180982258,2.3982598072068037e-05,0,0.014998796713433436,0.011932178008993133,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.07090763575423062,655.161393416427,175.49098637371458,85.63766215917319,238.294177721067,846.1711838851069,180.0,400.0,1.0,0.0,0,36.05393167584635,139.25075574210896,0.5408089751376952,1.6224269254130856
48,102,5.69,0.0,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,0.0,0.0,-0.40371118507796383,A_j,0.485469549345657,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.2111335552338915,0,0,1e-05,0,0,0,0,1.0,1.0,411.7656258632635,0.0,24.991582093763913,1006.3658946097264,1.0,36.476,0.3553033666268109,0.9069294156461171,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,7.270448311799021e-05,1.4948023138278157e-05,0,7.270448311799021e-05,1.4948023138278157e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.07837159741257069,655.161393416427,158.77755910002745,77.48169433449002,233.84863653705173,765.5834520865252,180.0,400.0,1.0,0.0,0,26.91407900519759,114.09770598636821,0.40371118507796383,1.2111335552338915
49,102,6.72,0.0,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,0.0,0.0,-0.45344772803882155,A_j,0.4832131780009914,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.3603431841164646,0,0,1e-05,0,0,0,0,1.0,1.0,414.30900666599655,0.0,24.92153056999858,1000.4942975415157,1.0,36.085,0.3553033666268109,0.9086689830869207,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,8.608561788327979e-05,1.7490518046200827e-05,0,0.00015879010100127,3.243854118447898e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.08210357824174072,655.161393416427,151.56039732275346,73.95979913746774,231.75024712618026,730.7842042644104,180.0,400.0,1.0,0.0,0,30.229848535921438,123.50208856727878,0.45344772803882155,1.3603431841164646
50,102,6.21,0.0,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,0.0,0.0,-0.4281535719833092,A_j,0.4846461022033572,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.2844607159499277,0,0,1e-05,0,0,0,0,1.0,1.0,412.98313918487105,0.0,24.901339915309535,1001.2943420134948,1.0,35.53,0.3553033666268109,0.9104137090548527,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,8.111195801406038e-05,1.5171164139945577e-05,0,0.0002399020590153304,4.7609705324424555e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.08956753990008076,655.161393416427,138.93036421252404,67.79648254267877,227.77986473870095,669.8855205757097,180.0,400.0,1.0,0.0,0,28.54357146555395,118.76342078840872,0.4281535719833092,1.2844607159499277
51,102,5.08,0.0,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,0.0,0.0,-0.37668712541864785,A_j,0.4734145194416645,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.1300613762559435,0,0,1e-05,0,0,0,0,1.0,1.0,410.3209371631817,0.0,24.20293371952762,976.2221028961271,1.0,34.079,0.3553033666268109,0.9121180013248428,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,6.366775940320048e-05,1.084201251851466e-05,0,0.00030356981841853087,5.845171784293921e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.09703150155842087,655.161393416427,128.24341311925292,62.58136850093423,224.0851463861896,618.3558651468087,180.0,400.0,1.0,0.0,0,25.11247502790986,108.8319034124957,0.37668712541864785,1.1300613762559435
52,102,5.49,0.0,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,0.0,0.0,-0.394659084354423,A_j,0.46712109085078496,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.183977253063269,0,0,1e-05,0,0,0,0,1.0,1.0,411.1723220487254,0.0,23.751457837288307,957.0123083311875,1.0,31.914,0.3553033666268109,0.9137996372519056,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,8.833170256262328e-05,1.1810748295547148e-05,0,0.00039190152098115416,7.026246613848636e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.13061932902095114,655.161393416427,95.26653546001647,46.489016600694015,210.20449756407044,459.35007125191515,180.0,400.0,1.0,0.0,0,26.3106056236282,112.34685110770702,0.394659084354423,1.183977253063269
53,102,5.29,0.0,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,0.0,0.0,-0.3857952868066376,A_j,0.4453355590077377,0.0,1965.484180249281,20.86,20.86,62.58,62.58,-1.1573858604199128,0,0,1e-05,0,0,0,0,1.0,1.0,410.68656843450117,0.0,22.562374365895117,909.558910874865,1.0,29.618,0.3553033666268109,0.9154028452643335,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,8.85180657222579e-05,1.0250809126533292e-05,0,0.00048041958670341203,8.051327526501965e-05,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.15301121399597134,655.161393416427,81.32509124635551,39.68574587864123,202.86235337459752,392.1281096052934,180.0,400.0,1.0,0.0,0,25.719685787109174,110.61985388019507,0.3857952868066376,1.1573858604199128
54,102,11.86,34.03,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,36.201200345394646,23.199174988383113,5.817737474375842,A_j,2.1907360707724934,0.0,260.14736746835626,157.60297864627498,157.60297864627498,472.8089359388249,472.8089359388249,17.453212423127525,0,0,1e-05,0,0,0,0,1.0,1.0,346.86963961936675,0.0,16.9751523862736,668.2593867577423,1.0,27.46,0.3553033666268109,0.9232894951191144,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,0.00028872724562421586,0.00015067234291707692,0,0.0007691468323276279,0.00023118561818209657,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.1716711181418215,86.71578915611876,72.48540741522991,35.37207784835414,66.3744907469347,349.5054889960224,180.0,400.0,1.0,0.027110701910972163,0,53.10118743401387,181.1564380104514,0.7965178115102081,2.389553434530624
55,102,7.34,260.93,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,355.56751571164875,84.4572012057164,15.715665122951577,A_p,6.724306246884339,0.0,105.20697735142554,389.7079930644396,389.7079930644396,1169.123979193319,1169.123979193319,47.14699536885473,0,0,1e-05,0,0,0,0,1.0,1.0,337.77157357270306,0.0,22.889875970459084,915.8210841171801,1.0,38.259,0.3579108691155945,0.9474969976078981,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,0.0005222150162017882,0.0002894388548238198,0,0.001291361848529416,0.0005206244730059164,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.3209503513086228,35.06899245047518,38.77126443140205,18.919948616561516,30.47493420153788,186.9447964397329,180.0,400.0,1.0,0.15770131876249688,0,32.40343324319913,129.48591749361168,0.4860514986479869,1.4581544959439607
56,102,9.6,475.79,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,447.7682694353408,113.5145761795651,20.174950994713175,A_p,10.051999001908417,0.0,81.60013835280586,502.45012848792794,502.45012848792794,1507.3503854637838,1507.3503854637838,60.52485298413953,0,0,1e-05,0,0,0,0,1.0,1.0,334.6998457661832,0.0,28.492040917126534,1130.7301716775037,1.0,50.006,0.3724980655224648,0.9836841940147684,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,0.0009180610855835949,0.00058363944954594,0,0.002209422934113011,0.0011042639225518564,0.0,1.0,0.0,0.0,0.0,0.01,1.0,1.0,0.9999999338521647,0.3172183704794528,27.200046117601953,39.22739695412443,19.142536247344594,24.3613245994426,189.1441469860827,180.0,400.0,1.0,0.2741128999096363,0,41.597837102501394,153.48411113687777,0.6239675565375209,1.8719026696125627
57,102,17.83,660.29,3.0,4.28571414947509,-0.32324999999999976,14.029221064987752,491.7962782373854,124.1170296703917,31.887961319323132,A_c,14.203830748518541,0.0,49.68747245580705,825.1576901293612,825.1576901293612,2475.4730703880837,2475.4730703880837,95.6638839579694,0,0,1e-05,0,0,0,0,1.0,1.0,327.2890134230692,0.0,29.83694324926762,1149.6262681366056,1.0,57.48,0.40203185621713156,1.0348179847094352,0.002028,-0.025749539036522585,0.10793215764692064,0.015949477644861307,0.26873402980685157,0.0017123539583590787,0.0013707002354663381,0,0.003921776892472089,0.0024749641580181945,0.0,1.0,0.0,0.0,0.0,0.01,0.9866349999999999,1.0,0.9999999338521647,0.3022904471627727,16.56249081860235,41.164552359266374,20.087846679312225,15.479592233395458,198.4845986890991,180.0,400.0,1.0,0.36108828026005674,0,97.70927839246204,272.8012432358714,1.4656391758869303,4.396917527660791
